fecha,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2022-08-19 23:00:00,14.0,1.47,218.97,18.0,70.36
2022-08-20 00:00:00,18.0,1.72,271.29,18.0,73.11
2022-08-20 02:00:00,9.0,1.05,197.54,16.0,80.76
2022-08-20 03:00:00,21.0,1.28,174.08,16.0,82.91
2022-08-20 04:00:00,22.0,1.33,243.72,16.0,82.8
2022-08-20 05:00:00,19.0,1.35,284.92,16.0,83.45
2022-08-20 06:00:00,25.0,1.1,274.65,16.0,83.87
2022-08-20 07:00:00,31.0,1.13,244.79,15.0,84.95
2022-08-20 08:00:00,26.0,1.2,232.28,17.0,84.92
2022-08-20 09:00:00,24.0,1.88,223.87,22.0,72.03
2022-08-20 10:00:00,29.0,2.0,205.6,22.0,61.72
2022-08-20 11:00:00,21.0,1.73,216.06,22.0,58.65
2022-08-20 12:00:00,17.0,2.2,243.82,25.0,50.57
2022-08-20 13:00:00,12.0,2.3,235.43,26.0,44.48
2022-08-20 14:00:00,10.0,2.5,235.51,26.0,43.99
2022-08-20 15:00:00,11.0,3.37,255.38,26.0,44.22
2022-08-20 16:00:00,8.0,3.05,250.54,27.0,39.6
2022-08-20 17:00:00,10.0,2.86,238.35,28.0,36.96
2022-08-20 18:00:00,11.0,2.53,254.44,27.0,36.79
2022-08-20 19:00:00,24.0,3.39,267.24,25.0,47.5
2022-08-20 20:00:00,24.0,2.31,144.35,21.0,60.67
2022-08-20 21:00:00,22.0,3.24,108.5,19.0,72.39
2022-08-20 22:00:00,21.0,3.43,72.68,18.0,74.72
2022-08-20 23:00:00,17.0,2.86,94.1,18.0,74.25
2022-08-21 00:00:00,24.0,2.99,107.25,17.0,81.52
2022-08-21 01:00:00,41.0,2.67,105.95,17.0,81.22
2022-08-21 02:00:00,26.0,2.34,92.66,17.0,82.02
2022-08-21 03:00:00,20.0,2.42,114.85,16.0,86.53
2022-08-21 04:00:00,15.0,2.06,207.02,15.0,92.6
2022-08-21 05:00:00,12.0,1.66,274.59,15.0,96.86
2022-08-21 06:00:00,8.0,1.04,229.9,15.0,98.74
2022-08-21 07:00:00,12.0,1.31,276.56,15.0,99.25
2022-08-21 08:00:00,10.0,1.64,283.03,15.0,99.24
2022-08-21 09:00:00,10.0,1.33,254.51,15.0,99.44
2022-08-21 12:00:00,5.0,2.0,201.23,22.0,91.65
2022-08-21 13:00:00,9.0,2.24,234.01,24.0,75.1
2022-08-21 14:00:00,13.0,2.48,213.26,25.0,64.52
2022-08-21 15:00:00,13.0,2.49,200.78,26.0,58.14
2022-08-21 16:00:00,9.0,2.4,221.75,24.0,60.08
2022-08-21 19:00:00,23.0,2.86,291.73,20.0,59.58
2022-08-21 20:00:00,28.0,2.14,278.61,19.0,64.19
2022-08-21 21:00:00,33.0,1.56,257.6,19.0,67.81
2022-08-21 22:00:00,41.0,1.59,199.31,19.0,73.38
2022-08-21 23:00:00,26.0,2.56,105.88,18.0,73.73
2022-08-22 00:00:00,22.0,2.4,116.3,16.0,81.88
2022-08-22 02:00:00,10.0,1.24,251.02,16.0,92.48
2022-08-22 03:00:00,12.0,0.97,243.62,15.0,93.66
2022-08-22 04:00:00,18.0,1.1,125.66,16.0,94.77
2022-08-22 05:00:00,13.0,1.03,152.84,16.0,96.1
2022-08-22 06:00:00,21.0,1.44,238.34,16.0,96.7
2022-08-22 07:00:00,17.0,1.71,252.34,16.0,96.43
2022-08-22 08:00:00,19.0,1.71,219.45,16.0,96.19
2022-08-22 09:00:00,16.0,1.59,235.54,18.0,94.72
2022-08-22 10:00:00,20.0,1.96,223.79,21.0,89.76
2022-08-22 11:00:00,23.0,2.22,153.68,24.0,64.04
2022-08-22 12:00:00,25.0,2.77,127.77,25.0,51.8
2022-08-22 13:00:00,17.0,2.86,108.04,26.0,44.81
2022-08-22 14:00:00,10.0,2.83,114.71,26.0,41.97
2022-08-22 18:00:00,10.0,2.17,162.56,27.0,39.68
2022-08-22 19:00:00,22.0,2.54,217.07,25.0,44.2
2022-08-22 20:00:00,34.0,1.73,251.28,23.0,50.86
2022-08-22 21:00:00,39.0,2.9,281.37,21.0,59.79
2022-08-22 22:00:00,33.0,1.39,234.84,20.0,62.31
2022-08-22 23:00:00,30.0,1.38,175.45,20.0,63.91
2022-08-23 00:00:00,29.0,1.33,153.81,18.0,70.64
2022-08-23 01:00:00,40.0,1.25,95.12,18.0,76.87
2022-08-23 02:00:00,48.0,1.34,154.42,17.0,79.49
2022-08-23 03:00:00,34.0,1.19,100.68,17.0,78.55
2022-08-23 04:00:00,25.0,1.53,112.17,18.0,77.78
2022-08-23 05:00:00,22.0,0.99,142.57,16.0,80.56
2022-08-23 06:00:00,20.0,1.6,129.27,15.0,85.13
2022-08-23 07:00:00,29.0,1.81,108.08,15.0,89.48
2022-08-23 08:00:00,42.0,2.88,100.48,18.0,81.0
2022-08-23 09:00:00,30.0,2.89,96.13,21.0,70.71
2022-08-23 10:00:00,23.0,3.18,93.53,22.0,60.88
2022-08-23 11:00:00,17.0,2.99,89.01,24.0,53.32
2022-08-23 12:00:00,17.0,2.29,141.05,26.0,46.95
2022-08-23 13:00:00,15.0,2.27,150.55,27.0,42.25
2022-08-23 14:00:00,17.0,2.15,128.93,28.0,38.0
2022-08-23 15:00:00,21.0,2.28,180.64,27.0,39.5
2022-08-23 16:00:00,32.0,3.02,217.37,27.0,40.39
2022-08-23 17:00:00,40.0,3.93,199.0,22.0,56.88
2022-08-23 18:00:00,16.0,4.71,182.61,23.0,54.65
2022-08-23 19:00:00,23.0,5.03,182.61,22.0,53.69
2022-08-23 20:00:00,21.0,2.91,205.36,21.0,58.44
2022-08-23 21:00:00,20.0,2.03,189.44,20.0,66.62
2022-08-23 22:00:00,20.0,1.25,128.82,18.0,75.71
2022-08-23 23:00:00,16.0,2.36,69.96,17.0,80.14
2022-08-24 00:00:00,13.0,2.97,90.32,16.0,92.51
2022-08-24 01:00:00,6.0,2.84,135.63,15.0,96.03
2022-08-24 02:00:00,15.0,2.14,134.42,15.0,97.85
2022-08-24 03:00:00,16.0,1.8,68.83,15.0,99.35
2022-08-24 04:00:00,14.0,1.97,93.01,15.0,99.06
2022-08-24 05:00:00,16.0,1.33,123.06,14.0,98.84
2022-08-24 09:00:00,30.0,2.67,117.23,19.0,90.4
2022-08-24 10:00:00,20.0,2.96,113.26,21.0,78.56
2022-08-24 11:00:00,19.0,3.14,115.41,23.0,67.88
2022-08-24 12:00:00,26.0,3.16,141.73,24.0,60.71
2022-08-24 13:00:00,16.0,2.56,141.75,26.0,51.57
2022-08-24 14:00:00,25.0,2.49,140.84,27.0,46.46
2022-08-24 15:00:00,19.0,2.23,138.63,28.0,40.67
2022-08-24 16:00:00,22.0,1.95,144.62,28.0,35.35
2022-08-24 17:00:00,26.0,2.13,139.11,28.0,34.84
2022-08-24 18:00:00,25.0,3.55,214.73,26.0,42.9
2022-08-24 19:00:00,24.0,2.77,294.48,24.0,51.6
2022-08-24 20:00:00,32.0,2.09,306.72,21.0,61.85
2022-08-24 21:00:00,33.0,1.31,216.4,21.0,65.16
2022-08-24 22:00:00,49.0,1.4,168.19,20.0,69.13
2022-08-24 23:00:00,54.0,1.33,126.52,20.0,69.94
2022-08-25 00:00:00,37.0,1.61,136.85,19.0,76.66
2022-08-25 01:00:00,30.0,2.54,102.38,19.0,75.81
2022-08-25 02:00:00,23.0,2.62,97.65,18.0,73.51
2022-08-25 03:00:00,18.0,3.75,71.93,17.0,74.11
2022-08-25 04:00:00,16.0,2.76,103.33,16.0,77.43
2022-08-25 05:00:00,19.0,2.35,109.87,16.0,76.62
2022-08-25 06:00:00,28.0,1.89,101.22,16.0,81.04
2022-08-25 07:00:00,36.0,2.05,82.63,15.0,83.41
2022-08-25 08:00:00,33.0,2.1,91.42,18.0,75.95
2022-08-25 09:00:00,36.0,2.58,99.78,21.0,65.16
2022-08-25 10:00:00,29.0,3.71,100.52,22.0,54.97
2022-08-25 11:00:00,20.0,4.37,88.3,24.0,48.91
2022-08-25 12:00:00,22.0,4.59,81.86,24.0,46.04
2022-08-25 13:00:00,27.0,3.46,82.91,26.0,42.75
2022-08-25 14:00:00,19.0,2.64,132.83,27.0,36.58
2022-08-25 15:00:00,22.0,3.22,92.61,28.0,32.24
2022-08-25 16:00:00,19.0,3.5,91.41,28.0,29.77
2022-08-25 17:00:00,11.0,3.05,110.63,29.0,28.84
2022-08-25 18:00:00,12.0,3.24,112.16,28.0,30.64
2022-08-25 19:00:00,15.0,2.06,98.09,27.0,33.23
2022-08-25 20:00:00,14.0,4.09,50.08,25.0,38.24
2022-08-25 21:00:00,11.0,4.08,53.7,23.0,42.14
2022-08-25 22:00:00,30.0,3.76,73.95,22.0,47.64
2022-08-25 23:00:00,34.0,4.16,79.05,21.0,50.32
2022-08-26 00:00:00,29.0,3.28,91.06,19.0,56.35
2022-08-26 01:00:00,13.0,1.67,91.16,18.0,62.82
2022-08-26 02:00:00,11.0,1.8,99.08,17.0,67.03
2022-08-26 03:00:00,14.0,1.78,158.7,16.0,70.52
2022-08-26 04:00:00,16.0,1.65,128.14,16.0,75.23
2022-08-26 05:00:00,22.0,2.11,102.58,15.0,80.14
2022-08-26 06:00:00,23.0,2.53,99.94,16.0,80.14
2022-08-26 07:00:00,36.0,1.47,103.01,15.0,85.2
2022-08-26 08:00:00,37.0,1.54,115.25,19.0,77.18
2022-08-26 09:00:00,39.0,4.3,65.48,21.0,64.9
2022-08-26 10:00:00,29.0,4.19,87.21,22.0,57.2
2022-08-26 11:00:00,20.0,3.72,94.69,24.0,49.78
2022-08-26 12:00:00,23.0,3.36,86.6,25.0,45.63
2022-08-26 13:00:00,18.0,3.43,119.45,26.0,40.17
2022-08-26 14:00:00,22.0,2.94,108.55,27.0,37.38
2022-08-26 15:00:00,11.0,3.15,125.85,28.0,33.4
2022-08-26 16:00:00,7.0,3.19,176.87,28.0,32.57
2022-08-26 17:00:00,2.0,1.74,191.71,30.0,31.25
2022-08-26 18:00:00,12.0,2.44,140.79,27.0,35.2
2022-08-26 19:00:00,38.0,4.82,297.46,21.0,61.76
2022-08-26 20:00:00,27.0,2.82,278.83,19.0,75.38
2022-08-26 21:00:00,21.0,2.06,207.5,20.0,67.73
2022-08-26 22:00:00,32.0,2.62,165.61,19.0,70.95
2022-08-26 23:00:00,30.0,2.22,212.28,18.0,73.43
2022-08-27 00:00:00,21.0,2.03,295.71,18.0,75.37
2022-08-27 01:00:00,23.0,1.22,256.94,17.0,79.93
2022-08-27 02:00:00,25.0,1.16,151.86,16.0,83.63
2022-08-27 03:00:00,35.0,1.46,166.06,16.0,83.52
2022-08-27 04:00:00,27.0,1.32,229.49,16.0,83.49
2022-08-27 05:00:00,23.0,1.58,289.94,15.0,84.31
2022-08-27 06:00:00,18.0,1.16,231.09,16.0,85.23
2022-08-27 07:00:00,30.0,1.22,182.93,15.0,87.24
2022-08-27 08:00:00,34.0,1.42,240.94,17.0,83.82
2022-08-27 09:00:00,27.0,1.6,223.92,22.0,70.2
2022-08-27 10:00:00,34.0,1.87,198.88,24.0,60.7
2022-08-27 11:00:00,38.0,2.23,131.59,24.0,55.24
2022-08-27 12:00:00,32.0,2.49,150.98,25.0,50.19
2022-08-27 13:00:00,19.0,2.12,161.74,27.0,42.73
2022-08-27 14:00:00,20.0,2.11,151.9,27.0,40.36
2022-08-27 15:00:00,24.0,2.14,194.13,28.0,37.97
2022-08-27 16:00:00,34.0,2.46,241.53,28.0,37.43
2022-08-27 17:00:00,25.0,3.02,282.87,28.0,36.15
2022-08-27 18:00:00,33.0,2.53,246.46,27.0,36.58
2022-08-27 19:00:00,40.0,3.8,235.49,23.0,50.9
2022-08-27 20:00:00,20.0,3.15,217.95,20.0,61.44
2022-08-27 21:00:00,16.0,1.62,184.78,19.0,64.75
2022-08-27 22:00:00,19.0,1.08,162.46,20.0,65.44
2022-08-27 23:00:00,27.0,1.77,252.68,20.0,64.76
2022-08-28 00:00:00,15.0,1.84,241.12,20.0,65.12
2022-08-28 01:00:00,19.0,2.01,257.61,19.0,67.15
2022-08-28 02:00:00,16.0,2.23,262.92,18.0,71.27
2022-08-28 03:00:00,13.0,1.57,223.99,17.0,74.8
2022-08-28 04:00:00,8.0,1.72,299.0,17.0,77.16
2022-08-28 05:00:00,16.0,1.97,252.3,17.0,81.4
2022-08-28 06:00:00,20.0,1.73,230.02,16.0,83.4
2022-08-28 07:00:00,21.0,1.71,230.7,16.0,83.88
2022-08-28 08:00:00,22.0,2.22,231.22,17.0,83.73
2022-08-28 09:00:00,17.0,1.4,233.23,22.0,71.77
2022-08-28 10:00:00,21.0,2.14,246.89,24.0,60.53
2022-08-28 11:00:00,19.0,2.45,270.01,24.0,53.96
2022-08-28 12:00:00,23.0,2.76,265.19,25.0,51.25
2022-08-28 13:00:00,29.0,2.23,259.03,24.0,52.49
2022-08-28 14:00:00,11.0,1.99,205.64,26.0,46.8
2022-08-28 15:00:00,18.0,2.8,261.71,27.0,42.52
2022-08-28 16:00:00,14.0,3.21,272.72,28.0,40.36
2022-08-28 17:00:00,16.0,3.32,283.3,27.0,42.78
2022-08-28 18:00:00,17.0,2.93,285.92,25.0,46.72
2022-08-28 19:00:00,25.0,2.71,270.69,24.0,49.85
2022-08-28 20:00:00,26.0,2.54,263.81,23.0,55.45
2022-08-28 21:00:00,33.0,2.35,289.42,22.0,57.69
2022-08-28 22:00:00,42.0,2.05,306.5,22.0,59.53
2022-08-28 23:00:00,49.0,2.19,246.83,22.0,61.8
2022-08-29 00:00:00,30.0,2.7,158.48,17.0,84.51
2022-08-29 02:00:00,1.0,1.27,171.45,16.0,94.25
2022-08-29 03:00:00,13.0,1.08,164.03,16.0,95.21
2022-08-29 04:00:00,19.0,1.36,256.98,16.0,94.79
2022-08-29 05:00:00,19.0,1.72,273.62,16.0,94.94
2022-08-29 06:00:00,16.0,1.47,279.74,16.0,95.72
2022-08-29 07:00:00,23.0,1.81,262.87,16.0,97.0
2022-08-29 08:00:00,18.0,1.48,217.79,17.0,97.51
2022-08-29 09:00:00,18.0,1.63,205.64,18.0,93.91
2022-08-29 10:00:00,16.0,1.7,164.38,23.0,81.97
2022-08-29 11:00:00,22.0,2.85,112.37,24.0,64.87
2022-08-29 12:00:00,11.0,2.49,121.46,25.0,52.84
2022-08-29 15:00:00,16.0,2.67,154.62,28.0,38.23
2022-08-29 16:00:00,22.0,2.69,117.56,28.0,36.93
2022-08-29 17:00:00,25.0,2.86,106.9,28.0,35.55
2022-08-29 18:00:00,23.0,2.78,119.0,28.0,35.73
2022-08-29 19:00:00,25.0,4.09,70.13,25.0,42.14
2022-08-29 20:00:00,31.0,3.76,127.67,22.0,55.52
2022-08-29 21:00:00,17.0,2.3,160.97,19.0,68.43
2022-08-29 22:00:00,20.0,1.75,115.07,19.0,72.67
2022-08-29 23:00:00,22.0,1.57,127.45,18.0,78.72
2022-08-30 00:00:00,25.0,2.5,136.5,18.0,79.85
2022-08-30 01:00:00,15.0,2.7,127.11,18.0,83.41
2022-08-30 02:00:00,17.0,2.49,155.74,17.0,86.34
2022-08-30 03:00:00,12.0,1.54,168.6,16.0,93.62
2022-08-30 05:00:00,8.0,1.35,193.66,16.0,98.42
2022-08-30 06:00:00,12.0,1.93,61.02,16.0,98.52
2022-08-30 07:00:00,16.0,1.04,91.34,16.0,98.64
2022-08-30 08:00:00,17.0,1.35,131.49,17.0,99.25
2022-08-30 09:00:00,15.0,2.45,108.75,20.0,89.65
2022-08-30 10:00:00,26.0,2.22,143.56,22.0,82.97
2022-08-30 11:00:00,28.0,2.3,153.15,23.0,74.21
2022-08-30 12:00:00,18.0,2.21,156.58,23.0,68.56
2022-08-30 13:00:00,6.0,2.08,146.76,26.0,52.22
2022-08-30 14:00:00,9.0,2.1,186.28,26.0,49.82
2022-08-31 11:00:00,5.0,2.66,128.66,21.0,87.82
2022-08-31 12:00:00,11.0,3.32,99.71,23.0,72.67
2022-08-31 13:00:00,12.0,2.99,102.67,24.0,60.87
2022-08-31 14:00:00,13.0,2.71,92.79,25.0,54.22
2022-08-31 15:00:00,17.0,2.45,127.23,27.0,48.99
2022-08-31 16:00:00,21.0,2.26,112.64,28.0,43.84
2022-08-31 17:00:00,19.0,2.17,117.2,28.0,42.01
2022-08-31 18:00:00,16.0,2.39,121.33,27.0,43.48
2022-08-31 19:00:00,26.0,1.32,199.14,25.0,49.15
2022-08-31 20:00:00,34.0,2.57,195.99,23.0,62.39
2022-08-31 21:00:00,19.0,2.23,246.38,21.0,65.2
2022-08-31 22:00:00,22.0,2.04,139.25,19.0,78.76
2022-08-31 23:00:00,14.0,1.12,155.81,18.0,89.09
2022-09-01 00:00:00,22.0,1.86,118.08,18.0,88.2
2022-09-01 01:00:00,30.0,2.63,89.75,17.0,81.64
2022-09-01 02:00:00,16.0,2.46,142.76,17.0,81.04
2022-09-01 03:00:00,9.0,1.66,159.54,17.0,84.98
2022-09-01 04:00:00,11.0,1.23,125.95,17.0,85.35
2022-09-01 05:00:00,15.0,1.22,179.25,17.0,86.52
2022-09-01 06:00:00,23.0,1.25,146.83,17.0,86.0
2022-09-01 07:00:00,25.0,2.1,98.07,17.0,85.33
2022-09-01 08:00:00,26.0,2.47,93.65,19.0,80.69
2022-09-01 09:00:00,19.0,3.82,82.95,20.0,68.78
2022-09-01 10:00:00,23.0,4.36,92.93,22.0,59.4
2022-09-01 11:00:00,17.0,4.25,81.88,23.0,52.83
2022-09-01 12:00:00,14.0,3.63,89.68,25.0,47.37
2022-09-01 13:00:00,11.0,3.5,88.58,26.0,43.76
2022-09-01 14:00:00,17.0,3.29,101.36,27.0,41.04
2022-09-01 16:00:00,10.0,2.81,105.9,28.0,34.27
2022-09-01 17:00:00,13.0,2.69,81.97,28.0,31.84
2022-09-01 18:00:00,15.0,2.4,95.61,29.0,31.36
2022-09-01 19:00:00,15.0,3.42,68.2,27.0,38.03
2022-09-01 20:00:00,26.0,3.81,52.12,23.0,50.27
2022-09-01 21:00:00,17.0,2.72,119.58,22.0,53.61
2022-09-01 22:00:00,24.0,2.2,219.95,21.0,62.72
2022-09-01 23:00:00,23.0,2.07,206.99,20.0,63.83
2022-09-02 00:00:00,19.0,1.78,98.95,19.0,66.72
2022-09-02 01:00:00,14.0,2.19,164.32,18.0,73.71
2022-09-02 02:00:00,25.0,2.5,71.55,18.0,75.63
2022-09-02 03:00:00,16.0,2.47,57.77,17.0,76.24
2022-09-02 04:00:00,12.0,3.29,65.3,17.0,75.93
2022-09-02 05:00:00,15.0,2.71,74.9,17.0,77.29
2022-09-02 06:00:00,25.0,2.53,126.62,15.0,84.81
2022-09-02 07:00:00,25.0,2.54,133.48,15.0,88.62
2022-09-02 08:00:00,28.0,3.0,117.92,18.0,83.04
2022-09-02 09:00:00,28.0,4.49,84.9,21.0,70.3
2022-09-02 10:00:00,24.0,4.09,93.37,22.0,59.38
2022-09-02 11:00:00,20.0,4.35,77.44,24.0,51.7
2022-09-02 12:00:00,13.0,3.82,69.58,25.0,45.88
2022-09-02 13:00:00,17.0,3.74,90.44,26.0,42.43
2022-09-02 14:00:00,9.0,3.58,87.99,27.0,38.31
2022-09-02 15:00:00,13.0,3.06,100.31,28.0,37.42
2022-09-02 16:00:00,10.0,3.15,87.7,27.0,40.13
2022-09-02 17:00:00,16.0,3.93,70.53,27.0,38.23
2022-09-02 18:00:00,25.0,4.78,60.35,27.0,38.85
2022-09-02 19:00:00,24.0,3.8,61.18,24.0,45.76
2022-09-02 20:00:00,18.0,4.37,52.95,23.0,51.04
2022-09-02 21:00:00,18.0,4.96,55.48,22.0,54.45
2022-09-02 22:00:00,22.0,4.69,52.19,21.0,62.34
2022-09-02 23:00:00,24.0,4.32,57.07,20.0,65.45
2022-09-03 00:00:00,15.0,4.46,59.11,19.0,68.14
2022-09-03 01:00:00,8.0,2.68,104.61,19.0,71.58
2022-09-03 02:00:00,8.0,3.54,85.89,18.0,72.89
2022-09-03 04:00:00,7.0,2.78,114.71,17.0,82.16
2022-09-03 05:00:00,13.0,2.96,108.25,16.0,85.97
2022-09-03 06:00:00,19.0,1.84,104.59,16.0,87.44
2022-09-03 07:00:00,25.0,2.16,97.0,16.0,86.31
2022-09-03 08:00:00,20.0,2.6,117.49,17.0,82.33
2022-09-03 09:00:00,25.0,3.48,100.47,22.0,64.63
2022-09-03 10:00:00,22.0,3.55,106.28,23.0,57.96
2022-09-03 11:00:00,26.0,3.83,74.21,22.0,57.75
2022-09-03 12:00:00,9.0,2.85,94.09,24.0,53.18
2022-09-03 13:00:00,7.0,3.73,82.74,25.0,46.3
2022-09-03 14:00:00,14.0,4.38,79.97,25.0,46.37
2022-09-03 15:00:00,16.0,4.7,71.21,26.0,41.64
2022-09-03 16:00:00,10.0,4.64,59.0,27.0,40.0
2022-09-03 17:00:00,25.0,5.51,66.06,25.0,45.99
2022-09-03 18:00:00,21.0,5.84,55.68,25.0,46.92
2022-09-03 19:00:00,26.0,5.61,55.12,22.0,56.32
2022-09-03 20:00:00,12.0,4.42,59.93,21.0,61.46
2022-09-03 21:00:00,6.0,3.74,71.57,20.0,65.32
2022-09-03 22:00:00,11.0,4.47,51.4,19.0,68.46
2022-09-03 23:00:00,10.0,3.54,84.51,18.0,71.41
2022-09-04 00:00:00,7.0,3.42,84.77,17.0,79.07
2022-09-04 03:00:00,11.0,4.35,82.57,17.0,79.88
2022-09-04 04:00:00,11.0,4.91,76.93,16.0,82.23
2022-09-04 05:00:00,8.0,4.47,78.42,16.0,80.08
2022-09-04 06:00:00,24.0,4.04,78.17,15.0,81.64
2022-09-04 07:00:00,19.0,4.12,71.91,15.0,81.62
2022-09-04 08:00:00,17.0,3.14,86.89,17.0,74.26
2022-09-04 09:00:00,24.0,4.77,75.24,19.0,64.39
2022-09-04 10:00:00,21.0,4.21,91.04,21.0,54.87
2022-09-04 11:00:00,20.0,4.21,93.42,23.0,50.1
2022-09-04 12:00:00,22.0,5.49,91.4,24.0,46.49
2022-09-04 13:00:00,21.0,6.28,96.92,25.0,43.13
2022-09-04 14:00:00,30.0,6.01,94.37,26.0,41.47
2022-09-04 15:00:00,23.0,6.13,92.14,26.0,39.52
2022-09-04 16:00:00,21.0,6.22,76.38,27.0,37.18
2022-09-04 17:00:00,20.0,5.87,68.52,27.0,36.77
2022-09-04 18:00:00,18.0,5.05,67.0,26.0,39.22
2022-09-04 19:00:00,18.0,4.93,58.83,24.0,49.45
2022-09-04 20:00:00,15.0,4.68,70.69,22.0,56.9
2022-09-04 21:00:00,14.0,5.13,68.18,21.0,59.11
2022-09-04 22:00:00,12.0,4.09,78.28,20.0,62.23
2022-09-04 23:00:00,14.0,3.61,91.88,19.0,65.15
2022-09-05 00:00:00,12.0,3.1,105.06,19.0,66.88
2022-09-05 02:00:00,5.0,2.61,154.47,16.0,87.6
2022-09-05 03:00:00,4.0,2.26,64.62,16.0,92.95
2022-09-05 04:00:00,5.0,1.35,164.41,16.0,95.02
2022-09-05 05:00:00,10.0,1.61,125.79,15.0,96.77
2022-09-05 06:00:00,16.0,2.55,95.38,16.0,96.51
2022-09-05 07:00:00,28.0,2.88,105.13,16.0,93.36
2022-09-05 08:00:00,22.0,3.19,101.06,17.0,89.69
2022-09-05 09:00:00,21.0,3.17,108.33,18.0,83.35
2022-09-05 10:00:00,19.0,4.0,93.91,21.0,71.84
2022-09-05 11:00:00,18.0,4.65,95.49,23.0,58.02
2022-09-05 12:00:00,19.0,4.06,92.25,25.0,51.47
2022-09-05 13:00:00,20.0,3.82,140.02,23.0,56.57
2022-09-05 14:00:00,9.0,2.62,104.12,23.0,59.62
2022-09-05 15:00:00,7.0,3.23,90.5,25.0,51.46
2022-09-05 16:00:00,13.0,3.87,127.75,24.0,55.78
2022-09-05 17:00:00,21.0,4.29,91.13,23.0,61.32
2022-09-05 18:00:00,21.0,3.36,111.93,22.0,65.21
2022-09-05 19:00:00,18.0,2.6,121.68,20.0,76.04
2022-09-05 20:00:00,26.0,3.76,111.17,19.0,78.56
2022-09-05 21:00:00,16.0,3.72,91.26,17.0,89.92
2022-09-05 22:00:00,6.0,3.38,98.46,16.0,96.59
2022-09-05 23:00:00,6.0,2.74,90.8,16.0,97.15
2022-09-06 00:00:00,9.0,1.7,119.89,16.0,97.41
2022-09-06 02:00:00,10.0,2.32,109.7,16.0,97.43
2022-09-06 03:00:00,12.0,1.64,99.26,16.0,97.39
2022-09-06 04:00:00,17.0,2.05,87.1,16.0,97.59
2022-09-06 05:00:00,16.0,1.68,97.2,16.0,97.3
2022-09-06 06:00:00,17.0,2.08,115.04,15.0,97.9
2022-09-06 07:00:00,26.0,1.91,118.95,15.0,98.43
2022-09-06 08:00:00,26.0,1.97,121.49,16.0,98.2
2022-09-06 09:00:00,21.0,2.56,94.75,17.0,93.98
2022-09-06 10:00:00,14.0,2.78,88.49,19.0,87.93
2022-09-06 13:00:00,7.0,2.43,143.72,26.0,47.39
2022-09-06 14:00:00,8.0,2.05,135.67,26.0,44.69
2022-09-06 16:00:00,5.0,1.93,175.43,28.0,37.54
2022-09-06 17:00:00,23.0,2.89,248.61,23.0,56.56
2022-09-06 19:00:00,12.0,2.58,189.48,20.0,76.66
2022-09-06 20:00:00,11.0,2.41,214.52,19.0,77.31
2022-09-06 21:00:00,15.0,1.77,202.79,19.0,71.98
2022-09-06 22:00:00,19.0,2.65,228.8,18.0,76.19
2022-09-06 23:00:00,9.0,2.83,272.49,18.0,79.64
2022-09-07 00:00:00,10.0,2.27,189.48,17.0,84.76
2022-09-07 02:00:00,7.0,2.76,104.81,16.0,92.24
2022-09-07 03:00:00,10.0,2.56,95.35,16.0,97.66
2022-09-07 04:00:00,8.0,2.63,86.69,15.0,98.46
2022-09-07 05:00:00,8.0,2.01,100.07,15.0,99.61
2022-09-07 06:00:00,9.0,1.83,98.45,15.0,99.93
2022-09-07 10:00:00,9.0,2.2,123.88,17.0,96.23
2022-09-07 11:00:00,14.0,1.7,160.75,19.0,91.63
2022-09-07 13:00:00,16.0,1.91,214.16,24.0,70.66
2022-09-07 14:00:00,14.0,2.1,258.28,24.0,64.47
2022-09-07 15:00:00,14.0,2.81,269.28,25.0,51.75
2022-09-07 16:00:00,13.0,2.27,241.96,26.0,48.58
2022-09-07 17:00:00,23.0,2.88,150.13,21.0,65.81
2022-09-07 18:00:00,26.0,1.81,78.41,18.0,87.26
2022-09-07 19:00:00,19.0,2.77,109.11,17.0,89.32
2022-09-07 20:00:00,11.0,2.4,110.39,17.0,90.72
2022-09-07 21:00:00,14.0,2.88,264.3,17.0,94.76
2022-09-07 22:00:00,12.0,2.2,261.82,16.0,95.51
2022-09-07 23:00:00,11.0,2.56,259.54,16.0,96.43
2022-09-08 00:00:00,8.0,2.76,253.89,15.0,97.58
2022-09-08 01:00:00,12.0,2.19,260.77,15.0,98.22
2022-09-08 02:00:00,8.0,2.82,255.42,15.0,99.26
2022-09-08 11:00:00,16.0,1.33,167.17,21.0,94.02
2022-09-08 12:00:00,20.0,1.27,192.7,22.0,85.85
2022-09-08 13:00:00,11.0,1.81,178.65,24.0,72.06
2022-09-08 14:00:00,16.0,1.95,234.21,26.0,60.74
2022-09-08 15:00:00,15.0,3.92,102.73,22.0,71.03
2022-09-08 16:00:00,9.0,3.82,63.88,20.0,76.83
2022-09-08 18:00:00,8.0,3.06,146.33,21.0,72.0
2022-09-08 19:00:00,15.0,2.1,160.4,20.0,73.46
2022-09-08 20:00:00,25.0,1.06,178.7,18.0,82.05
2022-09-08 21:00:00,52.0,0.96,131.82,18.0,81.78
2022-09-08 22:00:00,45.0,0.96,106.62,18.0,84.63
2022-09-08 23:00:00,38.0,1.32,153.38,17.0,87.1
2022-09-09 00:00:00,26.0,1.18,103.51,16.0,88.26
2022-09-09 01:00:00,11.0,1.82,148.51,16.0,88.35
