YEAR,MONTH,DAY,HOUR,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2023,OCT,15,11,23,82.52,21.7,3.8,53.74
2023,OCT,15,12,18,64.06,22.12,4.1,53.18
2023,OCT,15,13,21,66.56,22.58,3.94,51.94
2023,OCT,15,14,24,61.65,22.57,4.11,52.08
2023,OCT,15,15,33,66.51,22.95,3.75,50.37
2023,OCT,15,16,22,72.25,23.61,4.04,47.47
2023,OCT,15,17,25,61.21,22.84,3.87,49.38
2023,OCT,15,18,32,61.23,21.73,4.94,52.61
2023,OCT,15,19,40,79.86,19.95,4.46,58.64
2023,OCT,15,20,46,73.8,18.43,4.99,64.39
2023,OCT,15,21,37,79.72,17.38,4.21,67.3
2023,OCT,15,22,25,83.55,16.88,3.63,66.94
2023,OCT,15,23,19,80.2,16.52,2.93,68.09
2023,OCT,16,0,15,72.81,16.3,3.39,69.36
2023,OCT,16,1,18,70.54,15.84,2.89,70.6
2023,OCT,16,2,16,85.22,15.93,3.95,67.02
2023,OCT,16,3,20,83.11,15.53,2.79,67.13
2023,OCT,16,4,12,68.44,15.01,4.16,69.2
2023,OCT,16,5,12,74.59,14.33,3.5,71.95
2023,OCT,16,6,16,74.5,13.83,3.11,74.2
2023,OCT,16,7,23,90.07,13.08,1.89,77.01
2023,OCT,16,8,43,97.24,12.93,1.14,77.8
2023,OCT,16,9,45,74.58,16.47,3.91,63.91
2023,OCT,16,10,55,81.34,18.53,5.5,53.61
2023,OCT,16,11,77,79.62,20.35,5.86,46.57
2023,OCT,16,12,62,86.55,21.52,5.75,41.94
2023,OCT,16,13,56,89.91,22.45,6.1,38.77
2023,OCT,16,14,54,94.01,23.49,5.3,36.21
2023,OCT,16,15,52,98.43,24.56,5.23,34.18
2023,OCT,16,16,51,77.08,23.94,5.07,36.14
2023,OCT,16,17,57,75.48,23.04,4.86,38.14
2023,OCT,16,18,59,93.12,21.1,5.2,42.3
2023,OCT,16,19,69,75.28,18.97,4.3,47.05
2023,OCT,16,20,56,50.82,17.07,4.87,52.43
2023,OCT,16,21,43,53.35,15.21,4.42,58.67
2023,OCT,16,22,30,53.65,14.02,3.58,62.46
2023,OCT,16,23,22,79.22,13.21,1.44,64.74
2023,OCT,17,0,29,98.16,12.14,2.28,69.82
2023,OCT,17,1,29,92.03,11.46,3.16,72.72
2023,OCT,17,2,20,77.61,10.48,1.53,75.72
2023,OCT,17,3,23,96.71,10.2,2.93,77.64
2023,OCT,17,4,20,76.73,9.72,2.93,79.99
2023,OCT,17,5,24,65.92,9.7,3.08,80.46
2023,OCT,17,6,25,67,9.24,2.73,82.13
2023,OCT,17,7,23,68.39,8.82,3.17,83.7
2023,OCT,17,8,22,74.81,10.58,3.32,78.65
2023,OCT,17,9,34,71.76,13.21,4.81,67.53
2023,OCT,17,10,41,93.74,15.48,4.01,57.69
2023,OCT,17,11,27,93.93,17.62,3.86,50.89
2023,OCT,17,12,34,90.62,19.74,4.2,42.88
2023,OCT,17,13,31,87.69,22.02,3.72,34.42
2023,OCT,17,14,32,76.05,23.83,3.68,29.33
2023,OCT,17,15,30,91.07,25.24,3.59,24.91
2023,OCT,17,16,35,96.9,25.87,2.48,23.07
2023,OCT,17,17,38,122.49,25.69,2.8,23.35
2023,OCT,17,18,54,102.4,23.91,1.92,24.64
2023,OCT,17,19,91,69.8,21.47,2.9,27.91
2023,OCT,17,20,56,57.47,19.79,4.25,29.71
2023,OCT,17,21,44,52.7,18.01,4.33,32.99
2023,OCT,17,22,67,69.8,16.31,3.16,39.65
2023,OCT,17,23,23,93.99,14.19,3.02,49.58
2023,OCT,18,0,24,99.56,13.33,3.04,52.52
2023,OCT,18,1,17,101.98,12.66,2.23,53.66
2023,OCT,18,2,14,95,12.09,2.47,54.94
2023,OCT,18,3,10,95.26,11.36,2.15,54.82
2023,OCT,18,4,14,97.1,10.05,2.04,55.25
2023,OCT,18,5,16,110.72,9.18,3.11,56.23
2023,OCT,18,6,14,106.25,8.08,2.07,63.75
2023,OCT,18,7,29,110.56,7.48,2.59,67.6
2023,OCT,18,8,50,107.61,8.39,3.6,67.09
2023,OCT,18,9,65,93.71,12.32,3.2,48.81
2023,OCT,18,10,40,91.26,16.64,3.18,37.26
2023,OCT,18,11,34,109.49,19.98,2.28,29.57
2023,OCT,18,12,30,132.1,22.89,2.1,25.85
2023,OCT,18,13,35,167.05,24.69,1.27,28.14
2023,OCT,18,14,31,166.97,25.88,1.09,28.18
2023,OCT,18,15,36,194.33,26.12,0.93,23.91
2023,OCT,18,16,33,155.89,25.64,1.2,21.77
2023,OCT,18,17,30,188.97,25.76,0.99,23.07
2023,OCT,18,18,47,182.02,23.92,0.94,22.88
2023,OCT,18,19,71,286.45,21.73,0.96,28.09
2023,OCT,18,20,131,168.49,20.36,1.25,30.56
2023,OCT,18,21,93,94.3,20.55,1.85,23.51
2023,OCT,18,22,69,121.12,19.46,1.07,30.59
2023,OCT,18,23,63,128.29,17.59,0.95,28.48
2023,OCT,19,0,43,120.87,16.17,1.55,31.9
2023,OCT,19,1,49,103.49,16.05,1,30.47
2023,OCT,19,2,35,122.94,15.05,1.22,30.72
2023,OCT,19,3,21,83.8,14.72,1.06,31.58
2023,OCT,19,4,36,113.4,14.51,1,32.59
2023,OCT,19,5,30,116.07,14.07,1.14,38.26
2023,OCT,19,6,36,100.53,13.65,1.67,42.85
2023,OCT,19,7,55,104.56,12.9,2.15,45.12
2023,OCT,19,8,100,109.76,12.95,1.33,45.34
2023,OCT,19,9,101,107.33,15.31,1.46,38.41
2023,OCT,19,10,73,106.09,18.92,1.85,26.89
2023,OCT,19,11,55,107.22,21.79,2.08,17.91
2023,OCT,19,12,37,128.29,22.71,1.99,16.8
2023,OCT,19,13,32,129.08,23.49,2.44,14.63
2023,OCT,19,14,26,147.54,25.12,2.46,13.98
2023,OCT,19,15,50,159.71,24.54,2.58,14.65
2023,OCT,19,16,64,233.21,23.29,2.87,23.65
2023,OCT,19,17,60,245.28,21.92,2.8,33.55
2023,OCT,19,18,58,250.69,20.59,2.25,40.09
2023,OCT,19,19,60,266.7,19.07,1.55,45.75
2023,OCT,19,20,71,259.05,18.54,1.09,44.68
2023,OCT,19,21,79,230.65,18,0.99,46.5
2023,OCT,19,22,81,97.6,18,0.98,46.54
2023,OCT,19,23,106,105.58,17.56,1.09,48.14
2023,OCT,20,0,66,89.74,18.12,1.8,38.1
2023,OCT,20,1,25,92.63,17.84,2.08,32.06
2023,OCT,20,2,13,87.34,17.6,2.12,30.93
2023,OCT,20,3,19,101.36,16.92,2.12,31.18
2023,OCT,20,4,16,93.77,16.51,2.03,30.93
2023,OCT,20,5,17,84.41,16.26,3.26,31.64
2023,OCT,20,6,30,71.47,15.83,3.5,35.95
2023,OCT,20,7,37,92.05,15.18,2.19,42.79
2023,OCT,20,8,65,83.72,16.43,1.22,44.76
2023,OCT,20,9,68,79.19,19.48,2.83,34.61
2023,OCT,20,10,50,86.63,20.45,4.08,31.87
2023,OCT,20,11,64,82.59,22.38,3.86,29.9
2023,OCT,20,12,48,78.47,24.59,4.08,25.81
2023,OCT,20,13,48,99.2,26.08,3.77,21.11
2023,OCT,20,14,34,111.34,27.45,3.47,18.11
2023,OCT,20,15,34,135.93,28.04,2.79,16.39
2023,OCT,20,16,36,145.15,28.23,1.54,18.47
2023,OCT,20,17,41,150.85,27.19,1.45,19.77
2023,OCT,20,18,50,153.53,25.92,0.93,20.23
2023,OCT,20,19,123,212.38,23.25,0.94,23.96
2023,OCT,20,20,146,74.07,22.2,1.79,29.87
2023,OCT,20,21,98,86.91,20.65,1.42,35.34
2023,OCT,20,22,87,131.97,18.77,1.03,40.39
2023,OCT,20,23,62,97.18,17.95,0.97,45.16
2023,OCT,21,0,45,86.55,16.85,0.96,47.9
2023,OCT,21,1,27,69.1,15.83,0.96,48.81
2023,OCT,21,2,17,89.76,15.07,0.96,49.82
2023,OCT,21,3,25,121.38,13.9,0.97,51.83
2023,OCT,21,4,27,113.87,13.25,0.96,53.43
2023,OCT,21,5,30,109.15,12.56,0.96,59.53
2023,OCT,21,6,33,98.02,12.53,0.98,64.1
2023,OCT,21,7,48,105.95,11.78,1.08,70.51
2023,OCT,21,8,55,112.34,13.67,1.04,64.86
2023,OCT,21,9,57,113.81,17.84,0.95,49.26
2023,OCT,21,10,42,99.12,20.48,1.72,37.45
2023,OCT,21,11,45,116.59,23.08,2.04,30.72
2023,OCT,21,12,42,139.74,25.75,1.29,27.41
2023,OCT,21,13,44,135.25,27.4,1.15,27.14
2023,OCT,21,14,40,188.55,28.75,1.09,26.27
2023,OCT,21,15,44,247.16,29.74,1.34,25.59
2023,OCT,21,16,41,158.88,30,1.08,25.94
2023,OCT,21,17,52,230.72,28.78,1.16,28.12
2023,OCT,21,18,73,212.42,25.32,2.97,40.16
2023,OCT,21,19,99,227.1,21.51,3.28,57.69
2023,OCT,21,20,48,237.05,19.85,2.83,64.25
2023,OCT,21,21,58,219.29,18.48,2.62,72.68
2023,OCT,21,22,34,238.82,17.81,1.04,78.99
2023,OCT,21,23,21,289.37,17.79,0.99,78.46
2023,OCT,22,0,21,239.26,18.1,0.95,74.99
2023,OCT,22,1,23,225.83,18.34,0.95,73.36
2023,OCT,22,2,22,198.98,17.78,0.95,72.74
2023,OCT,22,3,35,135.2,16.81,0.95,77.04
2023,OCT,22,4,42,172.7,16.47,0.96,77.76
2023,OCT,22,5,36,194.31,16.46,0.95,79.36
2023,OCT,22,6,40,171.99,15.37,0.96,83.76
2023,OCT,22,7,31,116.02,14.3,0.96,89.36
2023,OCT,22,8,37,142.32,16.86,0.95,85.8
2023,OCT,22,9,56,213.09,22.11,0.94,66.86
2023,OCT,22,10,53,216.55,24.23,0.94,56.45
2023,OCT,22,11,36,207.96,25.5,1.03,49.62
2023,OCT,22,12,16,246.86,26.79,1.63,43.05
2023,OCT,22,13,15,261.36,27.37,1.64,40.56
2023,OCT,22,14,15,228.03,28.13,1.57,37.27
2023,OCT,22,15,23,265.01,27.68,1.17,37.41
2023,OCT,22,16,26,207.4,27.53,1.08,37.92
2023,OCT,22,17,23,244.28,28.21,1.35,34.92
2023,OCT,22,18,33,248.61,25.22,2.17,42.52
2023,OCT,22,19,70,206.81,22.07,2.88,55.63
2023,OCT,22,20,53,214.01,20.75,1.76,62.36
2023,OCT,22,21,31,239.73,20.42,1.91,61.65
2023,OCT,22,22,22,228.41,19.79,1.59,59.95
2023,OCT,22,23,27,217.3,18.58,1.13,63.72
2023,OCT,23,0,17,208.93,17.89,0.96,66.58
2023,OCT,23,1,31,239.12,18.18,1.04,65.69
2023,OCT,23,2,18,269.92,17.36,0.97,67.15
2023,OCT,23,3,11,251.47,17.64,0.96,65.68
2023,OCT,23,4,11,230.6,16.65,1.01,69.27
2023,OCT,23,5,15,224.51,15.62,0.98,74.16
2023,OCT,23,6,21,203.98,15.06,0.97,80.66
2023,OCT,23,7,25,154.64,15.09,0.96,80.28
2023,OCT,23,8,59,130.3,16.27,0.96,78.91
2023,OCT,23,9,44,132.23,20.09,0.94,67.71
2023,OCT,23,10,39,218.34,23.73,0.95,55.44
2023,OCT,23,11,33,212.2,24.57,1.11,48.63
2023,OCT,23,12,22,187.06,25.07,1.62,45.71
2023,OCT,23,13,22,213.01,27.01,1.63,38.68
2023,OCT,23,14,25,201.72,25.83,1.56,40.7
2023,OCT,23,15,26,193.82,25.94,1.31,40.4
2023,OCT,23,16,26,222.48,27.21,1.84,35.43
2023,OCT,23,17,33,217.87,26.45,1.43,35.92
2023,OCT,23,18,37,262.2,25.86,1.47,37.54
2023,OCT,23,19,48,243.51,23.73,1.28,42.71
2023,OCT,23,20,62,216.34,21.76,1.26,48.67
2023,OCT,23,21,57,237.29,20.61,1.79,51.7
2023,OCT,23,22,34,236.85,19.79,1.43,54.41
2023,OCT,23,23,32,217.43,18.38,0.97,56.23
2023,OCT,24,0,17,259.99,17.39,0.97,58.76
2023,OCT,24,1,28,253.24,16.86,0.96,60.27
2023,OCT,24,2,14,259.07,16.26,0.96,61.72
2023,OCT,24,3,14,230.22,15.89,0.96,63.64
2023,OCT,24,4,23,233.3,15.71,0.96,64.87
2023,OCT,24,5,19,228.46,15.22,0.96,67.4
2023,OCT,24,6,22,228.55,14.53,0.96,69.03
2023,OCT,24,7,33,212.63,13.69,0.96,72.74
2023,OCT,24,8,66,173.07,15.44,0.96,72.74
2023,OCT,24,9,68,282.65,19.87,0.97,61.66
2023,OCT,24,10,52,241.26,22.73,0.95,49.43
2023,OCT,24,11,59,220.46,25.45,1.01,41.08
2023,OCT,24,12,40,167.91,26.46,1.24,38.28
2023,OCT,24,13,28,180.19,26.67,1.3,36.97
2023,OCT,24,14,44,190.2,26.05,1.53,34.87
2023,OCT,24,15,33,156.99,28.09,1.53,30.85
2023,OCT,24,16,35,199.79,28.8,1.17,28.52
2023,OCT,24,17,37,176.23,27.89,0.99,29.19
2023,OCT,24,18,40,249.42,26.61,1.15,30.98
2023,OCT,24,19,44,256.12,23.87,0.97,36.34
2023,OCT,24,20,132,229.49,22.73,1.55,42.76
2023,OCT,24,21,84,230.53,20.82,2.09,53.82
2023,OCT,24,22,51,244.94,20.47,1.43,54.16
2023,OCT,24,23,40,179.23,20.1,0.97,55.67
2023,OCT,25,0,47,180.87,19.89,0.95,56.18
2023,OCT,25,1,30,144.06,19.57,0.95,56.14
2023,OCT,25,2,31,81.99,18.9,0.98,60.08
2023,OCT,25,3,50,129.31,18.83,0.95,63.32
2023,OCT,25,4,81,150.01,18.58,0.95,65.2
2023,OCT,25,5,65,145.9,17.94,0.95,67.89
2023,OCT,25,6,56,223.91,17.52,0.96,68.21
2023,OCT,25,7,56,209.3,17.03,0.95,67.91
2023,OCT,25,8,56,215.41,17.24,0.95,67.82
2023,OCT,25,9,75,229.31,17.9,0.96,67.24
2023,OCT,25,10,79,273.7,18.8,0.95,65.04
2023,OCT,25,11,79,293.72,18.65,0.95,65.59
2023,OCT,25,12,63,266.29,18.87,0.95,68.23
2023,OCT,25,13,55,260.83,18.67,0.95,71.55
2023,OCT,25,14,39,255.17,18.55,1.12,80.27
2023,OCT,25,15,38,265.54,18.59,0.96,82.89
2023,OCT,25,16,63,213.03,17.16,1.18,89.44
2023,OCT,25,17,49,233.53,16.02,0.98,96.11
2023,OCT,25,18,23,200.99,15.57,0.96,98.92
2023,OCT,25,19,20,130.63,15.89,0.96,98.67
2023,OCT,25,20,31,230.46,15.75,0.97,NA
2023,OCT,25,21,30,193.09,15.88,0.96,NA
2023,OCT,25,22,29,179.8,15.53,0.96,NA
2023,OCT,25,23,35,120.32,15.14,0.96,NA
2023,OCT,26,0,37,190.76,14.96,0.97,NA
2023,OCT,26,1,44,234.45,14.79,0.97,NA
2023,OCT,26,2,42,149.03,15.02,0.96,NA
2023,OCT,26,3,48,271.44,14.64,0.97,NA
2023,OCT,26,4,37,269.48,14.57,0.97,NA
2023,OCT,26,5,26,287.66,14.76,0.96,NA
2023,OCT,26,6,38,294.54,14.74,0.96,NA
2023,OCT,26,7,52,306.99,14.93,0.96,NA
2023,OCT,26,8,72,299.18,15.42,0.96,NA
2023,OCT,26,9,79,282,16.23,0.96,NA
2023,OCT,26,10,77,182.86,18.6,0.95,NA
2023,OCT,26,11,54,188.44,20.37,0.94,91.86
2023,OCT,26,12,47,236.53,23.84,0.95,80.97
2023,OCT,26,13,43,174.44,23.33,0.93,69.85
2023,OCT,26,14,33,178.47,23.75,0.93,65.42
2023,OCT,26,15,39,280.2,24.5,1.09,56.24
2023,OCT,26,16,37,300.17,24.64,1.81,52.93
2023,OCT,26,17,51,285.87,23.75,1.45,55.62
2023,OCT,26,18,41,233.68,22.31,0.99,59.39
2023,OCT,26,19,37,104.93,20.51,1.94,68.99
2023,OCT,26,20,62,66.29,18.56,4.53,74.97
2023,OCT,26,21,42,85.67,17.79,1.8,81.7
2023,OCT,26,22,23,107.13,17.57,2.18,83.72
2023,OCT,26,23,31,122.76,17.32,1.45,87.4
2023,OCT,27,0,10,130.85,16.7,1.45,90.59
2023,OCT,27,1,21,109.05,17.11,2.68,91.03
2023,OCT,27,2,22,118.78,17.12,1.73,91.56
2023,OCT,27,3,27,119.46,17.06,1.81,92.2
2023,OCT,27,4,31,115.47,16.61,1.34,92.52
2023,OCT,27,5,37,109.75,15.89,1.4,93.35
2023,OCT,27,6,45,101.13,15.68,1.22,94.4
2023,OCT,27,7,48,99.16,15.37,1.06,96.49
2023,OCT,27,8,60,88.65,16.55,1.23,94.23
2023,OCT,27,9,79,91.43,17.98,1.6,86.2
2023,OCT,27,10,34,89.4,19.98,2.85,75.08
2023,OCT,27,11,37,89.79,22.16,3.75,62.17
2023,OCT,27,12,33,84.62,23.47,3.68,55.42
2023,OCT,27,13,48,89.17,25.16,3.29,47.5
2023,OCT,27,14,51,73.9,26.14,4.22,41.8
2023,OCT,27,15,48,75.85,26.88,4.19,37.97
2023,OCT,27,16,52,85.57,27.27,4.2,36.45
2023,OCT,27,17,57,83.75,26.32,3.42,39.25
2023,OCT,27,18,56,79.06,24.84,3.04,45.45
2023,OCT,27,19,34,53.44,23.17,3.93,52.9
2023,OCT,27,20,37,67.29,21.06,3.62,60.44
2023,OCT,27,21,38,89.96,19.07,3.5,66.19
2023,OCT,27,22,50,69.23,17.96,3.47,68.34
2023,OCT,27,23,44,73.12,17.3,3.78,69.2
2023,OCT,28,0,38,71.87,16.73,4.06,69.32
2023,OCT,28,1,41,73.32,16.07,3.33,71.55
2023,OCT,28,2,33,81.48,15.5,2.82,73.52
2023,OCT,28,3,25,78.78,15.56,3.48,72.26
2023,OCT,28,4,45,95.2,15.17,2.28,76.04
2023,OCT,28,5,28,97.6,14.09,1.64,83.87
2023,OCT,28,6,20,102.56,13.75,1.57,86.57
2023,OCT,28,7,24,107.2,13.71,1.76,87.24
2023,OCT,28,8,35,119.35,15.19,1.19,84.29
2023,OCT,28,9,36,80.92,18.73,3.15,70.9
2023,OCT,28,10,38,61.61,20.09,4.88,62.15
2023,OCT,28,11,37,73.54,21.77,4.41,55.56
2023,OCT,28,12,33,76.91,23.44,3.21,49.71
2023,OCT,28,13,32,87.9,25.1,3.04,44.31
2023,OCT,28,14,30,112.33,26.39,2.03,38.67
2023,OCT,28,15,29,125.23,28.14,1.5,32.02
2023,OCT,28,16,30,125.04,28.56,1.78,29.5
2023,OCT,28,17,44,109.68,28.39,1.59,28.26
2023,OCT,28,18,32,86.8,27.17,1.35,29.59
2023,OCT,28,19,41,66.99,24.22,1.05,36.86
2023,OCT,28,20,46,73.2,22.61,1.09,44.4
2023,OCT,28,21,51,61.8,21.3,2.03,49.77
2023,OCT,28,22,40,97.9,19.39,1.47,59.78
2023,OCT,28,23,33,81.06,18.58,2.53,66.49
2023,OCT,29,0,29,102.46,17.91,3.24,69.82
2023,OCT,29,1,33,78.17,16.7,3.25,75.63
2023,OCT,29,2,25,67.17,15.98,2.96,80.68
2023,OCT,29,3,14,80,15.96,1.86,80.79
2023,OCT,29,4,20,107.66,14.43,1.67,87.45
2023,OCT,29,5,15,110.72,13.64,1.85,91.34
2023,OCT,29,6,15,99.88,13.55,1.72,92.22
2023,OCT,29,7,30,105.88,13.1,2.1,93.3
2023,OCT,29,8,41,98.71,14.88,1.63,88.53
2023,OCT,29,9,33,101.16,18.13,1.59,75.62
2023,OCT,29,10,30,98.78,20.87,2.29,61.71
2023,OCT,29,11,22,116.46,23.15,1.9,52.03
2023,OCT,29,12,25,129.62,25.03,1.87,46.51
2023,OCT,29,13,19,167.1,27.16,1.33,39.34
2023,OCT,29,14,22,192.67,28.48,1.48,32.82
2023,OCT,29,15,19,250.13,29.25,1.44,29.29
2023,OCT,29,16,22,188.12,29.72,1.14,27.18
2023,OCT,29,17,36,144.38,28.32,1,26.82
2023,OCT,29,18,22,138.36,27.57,1,24.55
2023,OCT,29,19,38,75.06,24.45,0.98,28.68
2023,OCT,29,20,51,137.37,22.29,0.99,32.47
2023,OCT,29,21,78,88.8,21.43,1.06,35.8
2023,OCT,29,22,59,95.04,19.92,1.7,36.63
2023,OCT,29,23,34,113.31,19,1.57,38.88
2023,OCT,30,0,20,113.67,17.94,1.17,45.53
2023,OCT,30,1,23,136.17,16.7,1.19,50.95
2023,OCT,30,2,20,92.04,15.82,1.25,58.27
2023,OCT,30,3,27,107.16,14.55,1.18,65.66
2023,OCT,30,4,23,104.65,13.54,2.03,70.86
2023,OCT,30,5,19,103.69,12.72,2.52,80.1
2023,OCT,30,6,24,102.98,12.6,3.31,86.81
2023,OCT,30,7,31,96.22,12.43,3.37,88.15
2023,OCT,30,8,43,87.41,14.03,3.88,82.3
2023,OCT,30,9,37,87.73,16.74,4.75,68.29
2023,OCT,30,10,83,79.92,18.38,5.77,56.61
2023,OCT,30,11,51,64.45,20.2,5.53,47.49
2023,OCT,30,12,31,70.05,22.18,4.19,41.43
2023,OCT,30,13,29,83.68,23.68,3.69,35.33
2023,OCT,30,14,26,98.75,24.86,3.29,32.12
2023,OCT,30,15,37,98.52,25.71,3.62,29.36
2023,OCT,30,16,47,94.48,26.15,3.6,26.32
2023,OCT,30,17,52,98.6,26.12,3.06,25.89
2023,OCT,30,18,51,100.64,24.17,2.55,30.12
2023,OCT,30,19,107,90.71,21.35,2.64,38
2023,OCT,30,20,94,74.83,20.08,3.57,45.06
2023,OCT,30,21,54,76.42,19.39,3.44,49.5
2023,OCT,30,22,30,82.19,17.58,2.84,56.98
2023,OCT,30,23,26,87.46,16.34,2.64,62.37
2023,OCT,31,0,31,92.28,15.63,3.39,66.71
2023,OCT,31,1,NA,86.96,14.76,2.97,70.51
2023,OCT,31,2,11,85.82,13.86,3,76.39
2023,OCT,31,3,15,90.15,13.1,2.57,82.08
2023,OCT,31,4,18,86.42,12.58,2.79,84.95
2023,OCT,31,5,21,96.63,12.2,2.18,86.73
2023,OCT,31,6,21,102.16,11.96,2.11,87.31
2023,OCT,31,7,31,89.71,11.48,1.46,88.13
2023,OCT,31,8,61,89.51,13.04,1.67,83.77
2023,OCT,31,9,43,87.59,16.03,3.22,70.28
2023,OCT,31,10,42,92.68,18.13,3.64,60.08
2023,OCT,31,11,36,97.2,20.7,2.28,52.28
2023,OCT,31,12,35,84.69,22.52,2.13,47.79
2023,OCT,31,13,38,144.75,24.64,1.37,42.17
2023,OCT,31,14,34,205.42,26.67,0.91,35.69
2023,OCT,31,15,40,162.46,27.55,1.01,33.02
2023,OCT,31,16,43,174.69,28.19,0.93,31.14
2023,OCT,31,17,53,130.88,26.93,1.07,31.98
2023,OCT,31,18,54,84.01,24.69,1.43,36.82
2023,OCT,31,19,66,57.58,22.64,2.39,41.07
2023,OCT,31,20,76,50.68,20.65,5.73,45.69
2023,OCT,31,21,83,161.09,18.92,2.89,50.31
2023,OCT,31,22,44,125.04,17.53,2.64,54.89
2023,OCT,31,23,35,84.7,14.6,3.49,65.75
2023,NOV,1,0,27,79.71,13.95,4.32,66.43
2023,NOV,1,1,16,86.71,13.12,4.03,69
2023,NOV,1,2,15,89.28,12.79,4.08,69.49
2023,NOV,1,3,15,75.7,12.4,4.41,69.21
2023,NOV,1,4,NA,73.34,11.98,4.45,69.63
2023,NOV,1,5,9,77.73,11.32,3.92,71.3
2023,NOV,1,6,11,67.62,11.11,3.81,72.32
2023,NOV,1,7,23,60.39,10.79,4.04,73
2023,NOV,1,8,15,67.38,11.15,4.7,70.75
2023,NOV,1,9,34,68.31,12.38,4.56,65.24
2023,NOV,1,10,26,65.14,13.84,4.72,59.72
2023,NOV,1,11,28,73.79,15.99,4.69,52.53
2023,NOV,1,12,26,69.8,17.3,5.03,48.41
2023,NOV,1,13,28,77.59,18.67,5.04,44.88
2023,NOV,1,14,23,80.56,20.11,4.64,41.5
2023,NOV,1,15,34,86.5,21.37,4.01,38.24
2023,NOV,1,16,38,83.71,22.01,4.24,35.98
2023,NOV,1,17,46,84.25,21.92,4.13,35.66
2023,NOV,1,18,46,62.98,20.73,3.45,37.22
2023,NOV,1,19,43,50.9,18.2,4.04,42.88
2023,NOV,1,20,43,74.94,16.51,3.22,48.8
2023,NOV,1,21,46,91.95,14.57,3.81,55.69
2023,NOV,1,22,37,83.64,12.67,4.9,60.96
2023,NOV,1,23,28,77.74,11.91,4.65,63.47
2023,NOV,2,0,21,82.64,11.08,3.84,65.67
2023,NOV,2,1,NA,78.59,10.57,4.11,67.41
2023,NOV,2,2,3,81.73,9.96,3.84,69.51
2023,NOV,2,3,10,92.36,9.32,2.51,71.83
2023,NOV,2,4,8,91.01,8.85,2.23,73.73
2023,NOV,2,5,5,89.6,9.44,2.78,72.5
2023,NOV,2,6,16,87.7,9.41,2.84,72.7
2023,NOV,2,7,19,84.52,9.41,2.86,73.13
2023,NOV,2,8,20,87.23,9.64,3.06,72.73
2023,NOV,2,9,37,89.48,10.78,3.25,69.52
2023,NOV,2,10,36,93.84,14.17,3.94,58.24
2023,NOV,2,11,33,89.71,16.77,3.71,50.64
2023,NOV,2,12,32,100.74,19.23,3.4,43.82
2023,NOV,2,13,31,100.32,21.59,2.39,36.8
2023,NOV,2,14,34,104.1,24.65,2.15,31.4
2023,NOV,2,15,38,103.39,25.92,3.06,28.9
2023,NOV,2,16,45,84.8,26.68,3.11,26.37
2023,NOV,2,17,40,60.7,26.08,3.2,26.4
2023,NOV,2,18,39,52.43,24.63,3.4,28.29
2023,NOV,2,19,42,52.24,22.51,3.68,33.58
2023,NOV,2,20,42,63.24,20.76,3.46,37.01
2023,NOV,2,21,50,85.26,18.79,3.43,42.52
2023,NOV,2,22,51,94.24,17.47,3.14,47.09
2023,NOV,2,23,39,93.78,16.43,3.18,50.47
2023,NOV,3,0,49,97.1,15.5,4.24,54.7
2023,NOV,3,1,31,89.1,13.91,2.91,59.64
2023,NOV,3,2,26,94.86,12.88,2.97,62.94
2023,NOV,3,3,16,107.79,12.1,2.42,66.56
2023,NOV,3,4,12,88.64,11.43,1.97,69.57
2023,NOV,3,5,16,85.68,10.81,1.63,72.03
2023,NOV,3,6,21,87.01,9.97,2.64,76.45
2023,NOV,3,7,41,79.22,9.66,2.79,82.63
2023,NOV,3,8,49,107.4,10.7,4.2,82.3
2023,NOV,3,9,45,107.55,13.76,3.71,70.04
2023,NOV,3,10,43,92.05,17.33,2.83,54.74
2023,NOV,3,11,44,90.15,20.52,2.5,45.21
2023,NOV,3,12,48,92.06,23.46,2.65,36.07
2023,NOV,3,13,40,101.73,25.44,2.9,30.33
2023,NOV,3,14,43,97.76,26.94,2.42,25.81
2023,NOV,3,15,37,90.99,28.14,2.6,21.46
2023,NOV,3,16,37,76.18,27.8,2.37,19.89
2023,NOV,3,17,39,80.51,27.78,1.72,20.46
2023,NOV,3,18,49,90.94,26.2,3.01,23.2
2023,NOV,3,19,53,53.24,23.43,3.94,28.3
2023,NOV,3,20,56,65.4,21.34,4,32.64
2023,NOV,3,21,53,80.1,19.56,2.26,35.61
2023,NOV,3,22,46,83.84,17.76,2.67,40.59
2023,NOV,3,23,31,88.17,16.68,2.9,44.97
2023,NOV,4,0,25,93.24,15.17,3.68,51.63
2023,NOV,4,1,28,108.9,13.94,3.31,58.34
2023,NOV,4,2,20,99.33,12.73,3.16,64.72
2023,NOV,4,3,15,115.28,11.47,1.88,70.61
2023,NOV,4,4,18,98.27,10.87,2.06,73.99
2023,NOV,4,5,18,89.99,10.39,3.18,75.77
2023,NOV,4,6,17,94.7,10.09,3.6,76.53
2023,NOV,4,7,28,92.53,9.46,2.28,81.43
2023,NOV,4,8,61,98.37,10.78,2.78,79.27
2023,NOV,4,9,60,91.06,13.68,2.97,67.21
2023,NOV,4,10,49,89.32,17.6,2.36,48.45
2023,NOV,4,11,45,98.36,20.47,2.77,37.48
2023,NOV,4,12,40,88.03,23.04,2.45,28.96
