fecha,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2023-10-11 18:00:00,28.0,247.31,23.45,3.25,46.37
2023-10-11 19:00:00,27.0,218.17,21.27,1.84,54.59
2023-10-11 20:00:00,30.0,168.37,18.27,2.11,71.45
2023-10-11 21:00:00,19.0,145.52,16.84,0.98,77.63
2023-10-11 22:00:00,30.0,194.59,16.16,0.96,79.06
2023-10-11 23:00:00,30.0,189.29,16.32,0.99,81.34
2023-10-12 00:00:00,22.0,151.46,15.29,0.96,83.9
2023-10-12 01:00:00,17.0,109.11,14.79,0.96,88.08
2023-10-12 02:00:00,31.0,101.45,14.31,0.96,89.66
2023-10-12 03:00:00,31.0,76.49,13.87,0.96,91.43
2023-10-12 04:00:00,26.0,126.38,14.47,0.96,90.23
2023-10-12 05:00:00,21.0,126.95,14.89,0.96,88.24
2023-10-12 06:00:00,21.0,192.57,15.14,0.96,87.77
2023-10-12 07:00:00,33.0,144.15,14.55,0.96,89.82
2023-10-12 08:00:00,47.0,190.73,16.48,0.96,86.49
2023-10-12 09:00:00,36.0,227.18,19.69,0.96,74.78
2023-10-12 10:00:00,23.0,237.41,23.52,1.08,57.79
2023-10-12 11:00:00,16.0,246.3,23.33,1.23,52.98
2023-10-12 12:00:00,11.0,259.68,24.03,1.36,49.2
2023-10-12 13:00:00,15.0,240.28,25.57,1.39,43.35
2023-10-12 14:00:00,14.0,216.37,26.01,1.34,39.97
2023-10-12 15:00:00,12.0,260.65,26.69,1.55,36.78
2023-10-12 16:00:00,20.0,243.44,26.4,2.1,36.62
2023-10-12 17:00:00,19.0,259.84,26.26,1.99,37.31
2023-10-12 18:00:00,20.0,255.46,25.8,1.98,36.82
2023-10-12 19:00:00,38.0,267.94,23.47,1.17,43.0
2023-10-12 20:00:00,57.0,250.97,21.19,0.95,47.73
2023-10-12 21:00:00,47.0,255.84,20.01,0.97,55.01
2023-10-12 22:00:00,32.0,260.28,18.88,0.96,61.37
2023-10-12 23:00:00,29.0,268.45,18.15,0.95,64.86
2023-10-13 00:00:00,32.0,279.52,17.82,0.96,67.4
2023-10-13 01:00:00,28.0,226.02,17.19,0.95,70.23
2023-10-13 02:00:00,27.0,271.95,16.62,0.96,71.08
2023-10-13 03:00:00,28.0,248.0,15.88,0.96,74.35
2023-10-13 04:00:00,30.0,255.7,14.9,0.96,77.61
2023-10-13 05:00:00,34.0,217.44,14.33,0.96,78.93
2023-10-13 06:00:00,38.0,238.07,13.95,0.96,82.36
2023-10-13 07:00:00,40.0,198.97,13.86,0.96,85.42
2023-10-13 08:00:00,111.0,106.75,15.68,0.96,83.72
2023-10-13 09:00:00,71.0,127.92,19.31,0.95,70.95
2023-10-13 10:00:00,43.0,187.78,23.46,0.94,59.7
2023-10-13 11:00:00,33.0,236.75,24.38,0.94,53.32
2023-10-13 12:00:00,27.0,243.36,27.44,0.96,42.33
2023-10-13 13:00:00,34.0,227.25,28.39,1.05,38.05
2023-10-13 14:00:00,29.0,200.22,29.27,1.01,34.18
2023-10-13 15:00:00,26.0,247.87,29.87,1.17,31.22
2023-10-13 16:00:00,22.0,272.89,29.72,1.13,28.64
2023-10-13 17:00:00,24.0,232.38,29.88,0.94,27.89
2023-10-13 18:00:00,37.0,291.32,28.35,1.24,28.51
2023-10-13 19:00:00,44.0,256.09,25.53,0.94,33.64
2023-10-13 20:00:00,81.0,245.52,24.4,0.94,38.28
2023-10-13 21:00:00,114.0,249.19,23.82,0.98,40.24
2023-10-13 22:00:00,74.0,141.17,22.2,1.2,52.73
2023-10-13 23:00:00,42.0,151.88,21.57,1.09,59.61
2023-10-14 00:00:00,24.0,110.88,21.24,0.97,60.67
2023-10-14 01:00:00,18.0,100.11,20.57,2.97,62.47
2023-10-14 02:00:00,17.0,99.36,19.51,0.97,67.53
2023-10-14 03:00:00,12.0,105.24,19.23,0.95,69.57
2023-10-14 04:00:00,19.0,108.4,19.1,0.95,70.47
2023-10-14 05:00:00,18.0,96.21,18.94,0.95,72.04
2023-10-14 06:00:00,23.0,117.22,18.38,0.95,75.79
2023-10-14 07:00:00,37.0,103.71,18.35,0.95,75.51
2023-10-14 08:00:00,68.0,97.83,18.92,0.96,72.95
2023-10-14 09:00:00,54.0,88.44,22.0,2.19,59.89
2023-10-14 10:00:00,64.0,91.64,23.74,4.76,48.76
2023-10-14 11:00:00,79.0,92.55,23.22,4.7,47.74
2023-10-14 12:00:00,76.0,95.2,22.43,4.57,50.12
2023-10-14 13:00:00,71.0,97.62,25.13,4.86,44.23
2023-10-14 14:00:00,42.0,95.1,26.56,4.59,40.08
2023-10-14 15:00:00,45.0,95.51,27.62,4.57,36.66
2023-10-14 16:00:00,19.0,97.68,27.85,4.8,34.33
2023-10-14 17:00:00,57.0,77.06,27.01,4.95,36.25
2023-10-14 18:00:00,69.0,66.71,24.89,5.04,42.27
2023-10-14 19:00:00,60.0,75.94,23.18,4.42,46.34
2023-10-14 20:00:00,57.0,71.62,21.79,4.81,52.22
2023-10-14 21:00:00,45.0,81.17,20.55,4.01,56.44
2023-10-14 22:00:00,38.0,76.08,19.17,2.69,62.51
2023-10-14 23:00:00,31.0,80.2,18.39,2.15,67.11
2023-10-15 00:00:00,31.0,83.81,17.86,2.59,69.49
2023-10-15 01:00:00,28.0,93.55,17.82,1.8,70.29
2023-10-15 02:00:00,11.0,79.37,17.92,2.57,70.58
2023-10-15 03:00:00,7.0,74.25,17.31,2.65,70.68
2023-10-15 04:00:00,6.0,87.03,16.99,2.09,70.98
2023-10-15 05:00:00,15.0,65.48,16.62,2.86,71.61
2023-10-15 06:00:00,19.0,63.85,16.58,2.35,68.86
2023-10-15 07:00:00,16.0,81.42,16.98,1.99,64.83
2023-10-15 08:00:00,25.0,95.56,18.47,2.53,62.79
2023-10-15 09:00:00,27.0,93.32,18.89,3.77,60.7
2023-10-15 10:00:00,22.0,93.22,20.2,3.92,57.82
2023-10-15 11:00:00,23.0,82.52,21.7,3.8,53.74
2023-10-15 12:00:00,18.0,64.06,22.12,4.1,53.18
2023-10-15 13:00:00,21.0,66.56,22.58,3.94,51.94
2023-10-15 14:00:00,24.0,61.65,22.57,4.11,52.08
2023-10-15 15:00:00,33.0,66.51,22.95,3.75,50.37
2023-10-15 16:00:00,22.0,72.25,23.61,4.04,47.47
2023-10-15 17:00:00,25.0,61.21,22.84,3.87,49.38
2023-10-15 18:00:00,32.0,61.23,21.73,4.94,52.61
2023-10-15 19:00:00,40.0,79.86,19.95,4.46,58.64
2023-10-15 20:00:00,46.0,73.8,18.43,4.99,64.39
2023-10-15 21:00:00,37.0,79.72,17.38,4.21,67.3
2023-10-15 22:00:00,25.0,83.55,16.88,3.63,66.94
2023-10-15 23:00:00,19.0,80.2,16.52,2.93,68.09
2023-10-16 00:00:00,15.0,72.81,16.3,3.39,69.36
2023-10-16 01:00:00,18.0,70.54,15.84,2.89,70.6
2023-10-16 02:00:00,16.0,85.22,15.93,3.95,67.02
2023-10-16 03:00:00,20.0,83.11,15.53,2.79,67.13
2023-10-16 04:00:00,12.0,68.44,15.01,4.16,69.2
2023-10-16 05:00:00,12.0,74.59,14.33,3.5,71.95
2023-10-16 06:00:00,16.0,74.5,13.83,3.11,74.2
2023-10-16 07:00:00,23.0,90.07,13.08,1.89,77.01
2023-10-16 08:00:00,43.0,97.24,12.93,1.14,77.8
2023-10-16 09:00:00,45.0,74.58,16.47,3.91,63.91
2023-10-16 10:00:00,55.0,81.34,18.53,5.5,53.61
2023-10-16 11:00:00,77.0,79.62,20.35,5.86,46.57
2023-10-16 12:00:00,62.0,86.55,21.52,5.75,41.94
2023-10-16 13:00:00,56.0,89.91,22.45,6.1,38.77
2023-10-16 14:00:00,54.0,94.01,23.49,5.3,36.21
2023-10-16 15:00:00,52.0,98.43,24.56,5.23,34.18
2023-10-16 16:00:00,51.0,77.08,23.94,5.07,36.14
2023-10-16 17:00:00,57.0,75.48,23.04,4.86,38.14
2023-10-16 18:00:00,59.0,93.12,21.1,5.2,42.3
2023-10-16 19:00:00,69.0,75.28,18.97,4.3,47.05
2023-10-16 20:00:00,56.0,50.82,17.07,4.87,52.43
2023-10-16 21:00:00,43.0,53.35,15.21,4.42,58.67
2023-10-16 22:00:00,30.0,53.65,14.02,3.58,62.46
2023-10-16 23:00:00,22.0,79.22,13.21,1.44,64.74
2023-10-17 00:00:00,29.0,98.16,12.14,2.28,69.82
2023-10-17 01:00:00,29.0,92.03,11.46,3.16,72.72
2023-10-17 02:00:00,20.0,77.61,10.48,1.53,75.72
2023-10-17 03:00:00,23.0,96.71,10.2,2.93,77.64
2023-10-17 04:00:00,20.0,76.73,9.72,2.93,79.99
2023-10-17 05:00:00,24.0,65.92,9.7,3.08,80.46
2023-10-17 06:00:00,25.0,67.0,9.24,2.73,82.13
2023-10-17 07:00:00,23.0,68.39,8.82,3.17,83.7
2023-10-17 08:00:00,22.0,74.81,10.58,3.32,78.65
2023-10-17 09:00:00,34.0,71.76,13.21,4.81,67.53
2023-10-17 10:00:00,41.0,93.74,15.48,4.01,57.69
2023-10-17 11:00:00,27.0,93.93,17.62,3.86,50.89
2023-10-17 12:00:00,34.0,90.62,19.74,4.2,42.88
2023-10-17 13:00:00,31.0,87.69,22.02,3.72,34.42
2023-10-17 14:00:00,32.0,76.05,23.83,3.68,29.33
2023-10-17 15:00:00,30.0,91.07,25.24,3.59,24.91
2023-10-17 16:00:00,35.0,96.9,25.87,2.48,23.07
2023-10-17 17:00:00,38.0,122.49,25.69,2.8,23.35
2023-10-17 18:00:00,54.0,102.4,23.91,1.92,24.64
2023-10-17 19:00:00,91.0,69.8,21.47,2.9,27.91
2023-10-17 20:00:00,56.0,57.47,19.79,4.25,29.71
2023-10-17 21:00:00,44.0,52.7,18.01,4.33,32.99
2023-10-17 22:00:00,67.0,69.8,16.31,3.16,39.65
2023-10-17 23:00:00,23.0,93.99,14.19,3.02,49.58
2023-10-18 00:00:00,24.0,99.56,13.33,3.04,52.52
2023-10-18 01:00:00,17.0,101.98,12.66,2.23,53.66
2023-10-18 02:00:00,14.0,95.0,12.09,2.47,54.94
2023-10-18 03:00:00,10.0,95.26,11.36,2.15,54.82
2023-10-18 04:00:00,14.0,97.1,10.05,2.04,55.25
2023-10-18 05:00:00,16.0,110.72,9.18,3.11,56.23
2023-10-18 06:00:00,14.0,106.25,8.08,2.07,63.75
2023-10-18 07:00:00,29.0,110.56,7.48,2.59,67.6
2023-10-18 08:00:00,50.0,107.61,8.39,3.6,67.09
2023-10-18 09:00:00,65.0,93.71,12.32,3.2,48.81
2023-10-18 10:00:00,40.0,91.26,16.64,3.18,37.26
2023-10-18 11:00:00,34.0,109.49,19.98,2.28,29.57
2023-10-18 12:00:00,30.0,132.1,22.89,2.1,25.85
2023-10-18 13:00:00,35.0,167.05,24.69,1.27,28.14
2023-10-18 14:00:00,31.0,166.97,25.88,1.09,28.18
2023-10-18 15:00:00,36.0,194.33,26.12,0.93,23.91
2023-10-18 16:00:00,33.0,155.89,25.64,1.2,21.77
2023-10-18 17:00:00,30.0,188.97,25.76,0.99,23.07
2023-10-18 18:00:00,47.0,182.02,23.92,0.94,22.88
2023-10-18 19:00:00,71.0,286.45,21.73,0.96,28.09
2023-10-18 20:00:00,131.0,168.49,20.36,1.25,30.56
2023-10-18 21:00:00,93.0,94.3,20.55,1.85,23.51
2023-10-18 22:00:00,69.0,121.12,19.46,1.07,30.59
2023-10-18 23:00:00,63.0,128.29,17.59,0.95,28.48
2023-10-19 00:00:00,43.0,120.87,16.17,1.55,31.9
2023-10-19 01:00:00,49.0,103.49,16.05,1.0,30.47
2023-10-19 02:00:00,35.0,122.94,15.05,1.22,30.72
2023-10-19 03:00:00,21.0,83.8,14.72,1.06,31.58
2023-10-19 04:00:00,36.0,113.4,14.51,1.0,32.59
2023-10-19 05:00:00,30.0,116.07,14.07,1.14,38.26
2023-10-19 06:00:00,36.0,100.53,13.65,1.67,42.85
2023-10-19 07:00:00,55.0,104.56,12.9,2.15,45.12
2023-10-19 08:00:00,100.0,109.76,12.95,1.33,45.34
2023-10-19 09:00:00,101.0,107.33,15.31,1.46,38.41
2023-10-19 10:00:00,73.0,106.09,18.92,1.85,26.89
2023-10-19 11:00:00,55.0,107.22,21.79,2.08,17.91
2023-10-19 12:00:00,37.0,128.29,22.71,1.99,16.8
2023-10-19 13:00:00,32.0,129.08,23.49,2.44,14.63
2023-10-19 14:00:00,26.0,147.54,25.12,2.46,13.98
2023-10-19 15:00:00,50.0,159.71,24.54,2.58,14.65
2023-10-19 16:00:00,64.0,233.21,23.29,2.87,23.65
2023-10-19 17:00:00,60.0,245.28,21.92,2.8,33.55
2023-10-19 18:00:00,58.0,250.69,20.59,2.25,40.09
2023-10-19 19:00:00,60.0,266.7,19.07,1.55,45.75
2023-10-19 20:00:00,71.0,259.05,18.54,1.09,44.68
2023-10-19 21:00:00,79.0,230.65,18.0,0.99,46.5
2023-10-19 22:00:00,81.0,97.6,18.0,0.98,46.54
2023-10-19 23:00:00,106.0,105.58,17.56,1.09,48.14
2023-10-20 00:00:00,66.0,89.74,18.12,1.8,38.1
2023-10-20 01:00:00,25.0,92.63,17.84,2.08,32.06
2023-10-20 02:00:00,13.0,87.34,17.6,2.12,30.93
2023-10-20 03:00:00,19.0,101.36,16.92,2.12,31.18
2023-10-20 04:00:00,16.0,93.77,16.51,2.03,30.93
2023-10-20 05:00:00,17.0,84.41,16.26,3.26,31.64
2023-10-20 06:00:00,30.0,71.47,15.83,3.5,35.95
2023-10-20 07:00:00,37.0,92.05,15.18,2.19,42.79
2023-10-20 08:00:00,65.0,83.72,16.43,1.22,44.76
2023-10-20 09:00:00,68.0,79.19,19.48,2.83,34.61
2023-10-20 10:00:00,50.0,86.63,20.45,4.08,31.87
2023-10-20 11:00:00,64.0,82.59,22.38,3.86,29.9
2023-10-20 12:00:00,48.0,78.47,24.59,4.08,25.81
2023-10-20 13:00:00,48.0,99.2,26.08,3.77,21.11
2023-10-20 14:00:00,34.0,111.34,27.45,3.47,18.11
2023-10-20 15:00:00,34.0,135.93,28.04,2.79,16.39
2023-10-20 16:00:00,36.0,145.15,28.23,1.54,18.47
2023-10-20 17:00:00,41.0,150.85,27.19,1.45,19.77
2023-10-20 18:00:00,50.0,153.53,25.92,0.93,20.23
2023-10-20 19:00:00,123.0,212.38,23.25,0.94,23.96
2023-10-20 20:00:00,146.0,74.07,22.2,1.79,29.87
2023-10-20 21:00:00,98.0,86.91,20.65,1.42,35.34
2023-10-20 22:00:00,87.0,131.97,18.77,1.03,40.39
2023-10-20 23:00:00,62.0,97.18,17.95,0.97,45.16
2023-10-21 00:00:00,45.0,86.55,16.85,0.96,47.9
2023-10-21 01:00:00,27.0,69.1,15.83,0.96,48.81
2023-10-21 02:00:00,17.0,89.76,15.07,0.96,49.82
2023-10-21 03:00:00,25.0,121.38,13.9,0.97,51.83
2023-10-21 04:00:00,27.0,113.87,13.25,0.96,53.43
2023-10-21 05:00:00,30.0,109.15,12.56,0.96,59.53
2023-10-21 06:00:00,33.0,98.02,12.53,0.98,64.1
2023-10-21 07:00:00,48.0,105.95,11.78,1.08,70.51
2023-10-21 08:00:00,55.0,112.34,13.67,1.04,64.86
2023-10-21 09:00:00,57.0,113.81,17.84,0.95,49.26
2023-10-21 10:00:00,42.0,99.12,20.48,1.72,37.45
2023-10-21 11:00:00,45.0,116.59,23.08,2.04,30.72
2023-10-21 12:00:00,42.0,139.74,25.75,1.29,27.41
2023-10-21 13:00:00,44.0,135.25,27.4,1.15,27.14
2023-10-21 14:00:00,40.0,188.55,28.75,1.09,26.27
2023-10-21 15:00:00,44.0,247.16,29.74,1.34,25.59
2023-10-21 16:00:00,41.0,158.88,30.0,1.08,25.94
2023-10-21 17:00:00,52.0,230.72,28.78,1.16,28.12
2023-10-21 18:00:00,73.0,212.42,25.32,2.97,40.16
2023-10-21 19:00:00,99.0,227.1,21.51,3.28,57.69
2023-10-21 20:00:00,48.0,237.05,19.85,2.83,64.25
2023-10-21 21:00:00,58.0,219.29,18.48,2.62,72.68
2023-10-21 22:00:00,34.0,238.82,17.81,1.04,78.99
2023-10-21 23:00:00,21.0,289.37,17.79,0.99,78.46
2023-10-22 00:00:00,21.0,239.26,18.1,0.95,74.99
2023-10-22 01:00:00,23.0,225.83,18.34,0.95,73.36
2023-10-22 02:00:00,22.0,198.98,17.78,0.95,72.74
2023-10-22 03:00:00,35.0,135.2,16.81,0.95,77.04
2023-10-22 04:00:00,42.0,172.7,16.47,0.96,77.76
2023-10-22 05:00:00,36.0,194.31,16.46,0.95,79.36
2023-10-22 06:00:00,40.0,171.99,15.37,0.96,83.76
2023-10-22 07:00:00,31.0,116.02,14.3,0.96,89.36
2023-10-22 08:00:00,37.0,142.32,16.86,0.95,85.8
2023-10-22 09:00:00,56.0,213.09,22.11,0.94,66.86
2023-10-22 10:00:00,53.0,216.55,24.23,0.94,56.45
2023-10-22 11:00:00,36.0,207.96,25.5,1.03,49.62
2023-10-22 12:00:00,16.0,246.86,26.79,1.63,43.05
2023-10-22 13:00:00,15.0,261.36,27.37,1.64,40.56
2023-10-22 14:00:00,15.0,228.03,28.13,1.57,37.27
2023-10-22 15:00:00,23.0,265.01,27.68,1.17,37.41
2023-10-22 16:00:00,26.0,207.4,27.53,1.08,37.92
2023-10-22 17:00:00,23.0,244.28,28.21,1.35,34.92
2023-10-22 18:00:00,33.0,248.61,25.22,2.17,42.52
2023-10-22 19:00:00,70.0,206.81,22.07,2.88,55.63
2023-10-22 20:00:00,53.0,214.01,20.75,1.76,62.36
2023-10-22 21:00:00,31.0,239.73,20.42,1.91,61.65
2023-10-22 22:00:00,22.0,228.41,19.79,1.59,59.95
2023-10-22 23:00:00,27.0,217.3,18.58,1.13,63.72
2023-10-23 00:00:00,17.0,208.93,17.89,0.96,66.58
2023-10-23 01:00:00,31.0,239.12,18.18,1.04,65.69
2023-10-23 02:00:00,18.0,269.92,17.36,0.97,67.15
2023-10-23 03:00:00,11.0,251.47,17.64,0.96,65.68
2023-10-23 04:00:00,11.0,230.6,16.65,1.01,69.27
2023-10-23 05:00:00,15.0,224.51,15.62,0.98,74.16
2023-10-23 06:00:00,21.0,203.98,15.06,0.97,80.66
2023-10-23 07:00:00,25.0,154.64,15.09,0.96,80.28
2023-10-23 08:00:00,59.0,130.3,16.27,0.96,78.91
2023-10-23 09:00:00,44.0,132.23,20.09,0.94,67.71
2023-10-23 10:00:00,39.0,218.34,23.73,0.95,55.44
2023-10-23 11:00:00,33.0,212.2,24.57,1.11,48.63
2023-10-23 12:00:00,22.0,187.06,25.07,1.62,45.71
2023-10-23 13:00:00,22.0,213.01,27.01,1.63,38.68
2023-10-23 14:00:00,25.0,201.72,25.83,1.56,40.7
2023-10-23 15:00:00,26.0,193.82,25.94,1.31,40.4
2023-10-23 16:00:00,26.0,222.48,27.21,1.84,35.43
2023-10-23 17:00:00,33.0,217.87,26.45,1.43,35.92
2023-10-23 18:00:00,37.0,262.2,25.86,1.47,37.54
2023-10-23 19:00:00,48.0,243.51,23.73,1.28,42.71
2023-10-23 20:00:00,62.0,216.34,21.76,1.26,48.67
2023-10-23 21:00:00,57.0,237.29,20.61,1.79,51.7
2023-10-23 22:00:00,34.0,236.85,19.79,1.43,54.41
2023-10-23 23:00:00,32.0,217.43,18.38,0.97,56.23
2023-10-24 00:00:00,17.0,259.99,17.39,0.97,58.76
2023-10-24 01:00:00,28.0,253.24,16.86,0.96,60.27
2023-10-24 02:00:00,14.0,259.07,16.26,0.96,61.72
2023-10-24 03:00:00,14.0,230.22,15.89,0.96,63.64
2023-10-24 04:00:00,23.0,233.3,15.71,0.96,64.87
2023-10-24 05:00:00,19.0,228.46,15.22,0.96,67.4
2023-10-24 06:00:00,22.0,228.55,14.53,0.96,69.03
2023-10-24 07:00:00,33.0,212.63,13.69,0.96,72.74
2023-10-24 08:00:00,66.0,173.07,15.44,0.96,72.74
2023-10-24 09:00:00,68.0,282.65,19.87,0.97,61.66
2023-10-24 10:00:00,52.0,241.26,22.73,0.95,49.43
2023-10-24 11:00:00,59.0,220.46,25.45,1.01,41.08
2023-10-24 12:00:00,40.0,167.91,26.46,1.24,38.28
2023-10-24 13:00:00,28.0,180.19,26.67,1.3,36.97
2023-10-24 14:00:00,44.0,190.2,26.05,1.53,34.87
2023-10-24 15:00:00,33.0,156.99,28.09,1.53,30.85
2023-10-24 16:00:00,35.0,199.79,28.8,1.17,28.52
2023-10-24 17:00:00,37.0,176.23,27.89,0.99,29.19
2023-10-24 18:00:00,40.0,249.42,26.61,1.15,30.98
2023-10-24 19:00:00,44.0,256.12,23.87,0.97,36.34
2023-10-24 20:00:00,132.0,229.49,22.73,1.55,42.76
2023-10-24 21:00:00,84.0,230.53,20.82,2.09,53.82
2023-10-24 22:00:00,51.0,244.94,20.47,1.43,54.16
2023-10-24 23:00:00,40.0,179.23,20.1,0.97,55.67
2023-10-25 00:00:00,47.0,180.87,19.89,0.95,56.18
2023-10-25 01:00:00,30.0,144.06,19.57,0.95,56.14
2023-10-25 02:00:00,31.0,81.99,18.9,0.98,60.08
2023-10-25 03:00:00,50.0,129.31,18.83,0.95,63.32
2023-10-25 04:00:00,81.0,150.01,18.58,0.95,65.2
2023-10-25 05:00:00,65.0,145.9,17.94,0.95,67.89
2023-10-25 06:00:00,56.0,223.91,17.52,0.96,68.21
2023-10-25 07:00:00,56.0,209.3,17.03,0.95,67.91
2023-10-25 08:00:00,56.0,215.41,17.24,0.95,67.82
2023-10-25 09:00:00,75.0,229.31,17.9,0.96,67.24
2023-10-25 10:00:00,79.0,273.7,18.8,0.95,65.04
2023-10-25 11:00:00,79.0,293.72,18.65,0.95,65.59
2023-10-25 12:00:00,63.0,266.29,18.87,0.95,68.23
2023-10-25 13:00:00,55.0,260.83,18.67,0.95,71.55
2023-10-25 14:00:00,39.0,255.17,18.55,1.12,80.27
2023-10-25 15:00:00,38.0,265.54,18.59,0.96,82.89
2023-10-25 16:00:00,63.0,213.03,17.16,1.18,89.44
2023-10-25 17:00:00,49.0,233.53,16.02,0.98,96.11
2023-10-25 18:00:00,23.0,200.99,15.57,0.96,98.92
2023-10-25 19:00:00,20.0,130.63,15.89,0.96,98.67
2023-10-26 11:00:00,54.0,188.44,20.37,0.94,91.86
2023-10-26 12:00:00,47.0,236.53,23.84,0.95,80.97
2023-10-26 13:00:00,43.0,174.44,23.33,0.93,69.85
2023-10-26 14:00:00,33.0,178.47,23.75,0.93,65.42
2023-10-26 15:00:00,39.0,280.2,24.5,1.09,56.24
2023-10-26 16:00:00,37.0,300.17,24.64,1.81,52.93
2023-10-26 17:00:00,51.0,285.87,23.75,1.45,55.62
2023-10-26 18:00:00,41.0,233.68,22.31,0.99,59.39
2023-10-26 19:00:00,37.0,104.93,20.51,1.94,68.99
2023-10-26 20:00:00,62.0,66.29,18.56,4.53,74.97
2023-10-26 21:00:00,42.0,85.67,17.79,1.8,81.7
2023-10-26 22:00:00,23.0,107.13,17.57,2.18,83.72
2023-10-26 23:00:00,31.0,122.76,17.32,1.45,87.4
2023-10-27 00:00:00,10.0,130.85,16.7,1.45,90.59
2023-10-27 01:00:00,21.0,109.05,17.11,2.68,91.03
2023-10-27 02:00:00,22.0,118.78,17.12,1.73,91.56
2023-10-27 03:00:00,27.0,119.46,17.06,1.81,92.2
2023-10-27 04:00:00,31.0,115.47,16.61,1.34,92.52
2023-10-27 05:00:00,37.0,109.75,15.89,1.4,93.35
2023-10-27 06:00:00,45.0,101.13,15.68,1.22,94.4
2023-10-27 07:00:00,48.0,99.16,15.37,1.06,96.49
2023-10-27 08:00:00,60.0,88.65,16.55,1.23,94.23
2023-10-27 09:00:00,79.0,91.43,17.98,1.6,86.2
2023-10-27 10:00:00,34.0,89.4,19.98,2.85,75.08
2023-10-27 11:00:00,37.0,89.79,22.16,3.75,62.17
2023-10-27 12:00:00,33.0,84.62,23.47,3.68,55.42
2023-10-27 13:00:00,48.0,89.17,25.16,3.29,47.5
2023-10-27 14:00:00,51.0,73.9,26.14,4.22,41.8
2023-10-27 15:00:00,48.0,75.85,26.88,4.19,37.97
2023-10-27 16:00:00,52.0,85.57,27.27,4.2,36.45
2023-10-27 17:00:00,57.0,83.75,26.32,3.42,39.25
2023-10-27 18:00:00,56.0,79.06,24.84,3.04,45.45
2023-10-27 19:00:00,34.0,53.44,23.17,3.93,52.9
2023-10-27 20:00:00,37.0,67.29,21.06,3.62,60.44
2023-10-27 21:00:00,38.0,89.96,19.07,3.5,66.19
2023-10-27 22:00:00,50.0,69.23,17.96,3.47,68.34
2023-10-27 23:00:00,44.0,73.12,17.3,3.78,69.2
2023-10-28 00:00:00,38.0,71.87,16.73,4.06,69.32
2023-10-28 01:00:00,41.0,73.32,16.07,3.33,71.55
2023-10-28 02:00:00,33.0,81.48,15.5,2.82,73.52
2023-10-28 03:00:00,25.0,78.78,15.56,3.48,72.26
2023-10-28 04:00:00,45.0,95.2,15.17,2.28,76.04
2023-10-28 05:00:00,28.0,97.6,14.09,1.64,83.87
2023-10-28 06:00:00,20.0,102.56,13.75,1.57,86.57
2023-10-28 07:00:00,24.0,107.2,13.71,1.76,87.24
2023-10-28 08:00:00,35.0,119.35,15.19,1.19,84.29
2023-10-28 09:00:00,36.0,80.92,18.73,3.15,70.9
2023-10-28 10:00:00,38.0,61.61,20.09,4.88,62.15
2023-10-28 11:00:00,37.0,73.54,21.77,4.41,55.56
2023-10-28 12:00:00,33.0,76.91,23.44,3.21,49.71
2023-10-28 13:00:00,32.0,87.9,25.1,3.04,44.31
2023-10-28 14:00:00,30.0,112.33,26.39,2.03,38.67
2023-10-28 15:00:00,29.0,125.23,28.14,1.5,32.02
2023-10-28 16:00:00,30.0,125.04,28.56,1.78,29.5
2023-10-28 17:00:00,44.0,109.68,28.39,1.59,28.26
2023-10-28 18:00:00,32.0,86.8,27.17,1.35,29.59
2023-10-28 19:00:00,41.0,66.99,24.22,1.05,36.86
2023-10-28 20:00:00,46.0,73.2,22.61,1.09,44.4
2023-10-28 21:00:00,51.0,61.8,21.3,2.03,49.77
2023-10-28 22:00:00,40.0,97.9,19.39,1.47,59.78
2023-10-28 23:00:00,33.0,81.06,18.58,2.53,66.49
2023-10-29 00:00:00,29.0,102.46,17.91,3.24,69.82
2023-10-29 01:00:00,33.0,78.17,16.7,3.25,75.63
2023-10-29 02:00:00,25.0,67.17,15.98,2.96,80.68
2023-10-29 03:00:00,14.0,80.0,15.96,1.86,80.79
2023-10-29 04:00:00,20.0,107.66,14.43,1.67,87.45
2023-10-29 05:00:00,15.0,110.72,13.64,1.85,91.34
2023-10-29 06:00:00,15.0,99.88,13.55,1.72,92.22
2023-10-29 07:00:00,30.0,105.88,13.1,2.1,93.3
2023-10-29 08:00:00,41.0,98.71,14.88,1.63,88.53
2023-10-29 09:00:00,33.0,101.16,18.13,1.59,75.62
2023-10-29 10:00:00,30.0,98.78,20.87,2.29,61.71
2023-10-29 11:00:00,22.0,116.46,23.15,1.9,52.03
2023-10-29 12:00:00,25.0,129.62,25.03,1.87,46.51
2023-10-29 13:00:00,19.0,167.1,27.16,1.33,39.34
2023-10-29 14:00:00,22.0,192.67,28.48,1.48,32.82
2023-10-29 15:00:00,19.0,250.13,29.25,1.44,29.29
2023-10-29 16:00:00,22.0,188.12,29.72,1.14,27.18
2023-10-29 17:00:00,36.0,144.38,28.32,1.0,26.82
2023-10-29 18:00:00,22.0,138.36,27.57,1.0,24.55
2023-10-29 19:00:00,38.0,75.06,24.45,0.98,28.68
2023-10-29 20:00:00,51.0,137.37,22.29,0.99,32.47
2023-10-29 21:00:00,78.0,88.8,21.43,1.06,35.8
2023-10-29 22:00:00,59.0,95.04,19.92,1.7,36.63
2023-10-29 23:00:00,34.0,113.31,19.0,1.57,38.88
