YEAR,MONTH,DAY,HOUR,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2022,OCT,10,11,18,5.47,70.92,21,NA
2022,OCT,10,12,15,5.1,69.95,22,NA
2022,OCT,10,13,17,4.98,84.82,23,NA
2022,OCT,10,14,22,5.3,81.79,24,NA
2022,OCT,10,15,21,5.07,76.56,25,NA
2022,OCT,10,16,29,5.4,81.78,25,NA
2022,OCT,10,17,38,5.29,80.22,25,NA
2022,OCT,10,18,26,5.08,83.36,24,NA
2022,OCT,10,19,34,4.57,82.47,21,NA
2022,OCT,10,20,25,4.43,74.13,19,NA
2022,OCT,10,21,24,4.46,68.34,17,NA
2022,OCT,10,22,18,4.8,67.42,17,NA
2022,OCT,10,23,15,4.63,72.34,16,NA
2022,OCT,11,0,9,3.58,86.36,15,NA
2022,OCT,11,1,18,2.93,92.58,14,NA
2022,OCT,11,2,10,2.63,88.04,14,NA
2022,OCT,11,3,8,2.54,76.51,14,NA
2022,OCT,11,4,9,1.98,105.2,14,NA
2022,OCT,11,5,10,1.5,168.46,12,NA
2022,OCT,11,6,14,1.27,176.13,11,NA
2022,OCT,11,7,21,2.31,113.6,12,NA
2022,OCT,11,8,28,3,96.52,15,NA
2022,OCT,11,9,26,2.95,91.81,18,NA
2022,OCT,11,10,16,4.09,88.22,20,NA
2022,OCT,11,11,10,3.89,83.21,22,NA
2022,OCT,11,12,13,3.68,82.81,24,NA
2022,OCT,11,13,20,4.02,83.6,25,NA
2022,OCT,11,14,15,3.44,85.01,26,NA
2022,OCT,11,15,25,3.24,92.81,27,NA
2022,OCT,11,16,12,2.99,101.78,27,NA
2022,OCT,11,17,19,3.1,143.8,28,NA
2022,OCT,11,18,25,2.95,142.38,27,NA
2022,OCT,11,19,33,1.85,74.59,24,NA
2022,OCT,11,20,33,3.63,59.25,22,NA
2022,OCT,11,21,22,4.52,48.31,20,NA
2022,OCT,11,22,20,4,61.24,19,NA
2022,OCT,11,23,17,3.8,95.34,18,NA
2022,OCT,12,0,9,3.84,99.92,17,NA
2022,OCT,12,1,10,3.4,108.29,16,NA
2022,OCT,12,2,13,2.52,110.77,15,NA
2022,OCT,12,3,11,2.66,87.12,14,NA
2022,OCT,12,4,12,2.49,98.38,14,NA
2022,OCT,12,5,19,1.39,109.02,13,NA
2022,OCT,12,6,24,1.04,107.59,12,NA
2022,OCT,12,7,42,0.98,117.08,12,NA
2022,OCT,12,8,56,1.84,97.65,13,NA
2022,OCT,12,9,38,2.8,96.11,16,NA
2022,OCT,12,10,30,2.08,115.56,20,NA
2022,OCT,12,11,21,2.02,159.57,23,NA
2022,OCT,12,12,47,2.18,257.19,25,NA
2022,OCT,12,13,52,2.36,186.08,26,NA
2022,OCT,12,14,24,3.22,285.18,27,NA
2022,OCT,12,15,12,2.21,163.55,29,NA
2022,OCT,12,16,20,2.38,161.72,30,NA
2022,OCT,12,17,21,2.14,133.52,29,NA
2022,OCT,12,18,19,1.6,185.29,27,NA
2022,OCT,12,19,41,1.46,216.2,24,NA
2022,OCT,12,20,67,1.56,203.04,23,NA
2022,OCT,12,21,41,2.83,82.59,22,NA
2022,OCT,12,22,35,2.79,91.28,20,NA
2022,OCT,12,23,20,2.41,81.01,18,NA
2022,OCT,13,0,14,2.06,67.54,17,NA
2022,OCT,13,1,20,2.1,79.16,16,NA
2022,OCT,13,2,11,1.99,115.15,15,NA
2022,OCT,13,3,11,2.24,117.47,14,NA
2022,OCT,13,4,12,1.71,125.13,13,NA
2022,OCT,13,5,11,1.71,101.56,13,NA
2022,OCT,13,6,21,1.45,113.51,12,NA
2022,OCT,13,7,39,1.52,81.65,12,NA
2022,OCT,13,8,71,3.57,95.34,15,NA
2022,OCT,13,9,56,3.44,101.52,18,NA
2022,OCT,13,10,36,3.48,86.44,21,NA
2022,OCT,13,11,24,4.29,75.29,23,NA
2022,OCT,13,12,15,4.27,98.08,25,NA
2022,OCT,13,13,10,3.54,87.01,26,NA
2022,OCT,13,14,15,3.8,91.18,27,NA
2022,OCT,13,15,16,3.42,84.35,28,NA
2022,OCT,13,16,19,3.7,102.19,28,NA
2022,OCT,13,17,27,3.63,106.66,28,NA
2022,OCT,13,18,19,4.08,128.94,26,NA
2022,OCT,13,19,34,3.71,69.86,24,NA
2022,OCT,13,20,34,5.18,46.08,22,NA
2022,OCT,13,21,23,4.4,68.31,20,NA
2022,OCT,13,22,22,3.52,81.33,19,NA
2022,OCT,13,23,16,3.74,96.77,18,NA
2022,OCT,14,0,21,4.17,96.8,17,NA
2022,OCT,14,1,18,4.02,95.7,16,NA
2022,OCT,14,2,16,3.47,87.5,14,NA
2022,OCT,14,3,16,2.57,125.28,13,NA
2022,OCT,14,4,13,3.04,102.78,13,NA
2022,OCT,14,5,10,2.18,95.03,12,NA
2022,OCT,14,6,22,2.35,101.02,12,NA
2022,OCT,14,7,31,2.32,102.86,12,NA
2022,OCT,14,8,47,2.45,100.88,14,NA
2022,OCT,14,9,50,3.27,96.86,17,NA
2022,OCT,14,10,39,4.63,88.78,20,NA
2022,OCT,14,11,32,4.76,82.76,22,NA
2022,OCT,14,12,25,3.89,86.3,25,NA
2022,OCT,14,13,20,3.99,96.81,26,NA
2022,OCT,14,14,22,3.79,86.03,26,NA
2022,OCT,14,15,22,2.69,125.82,27,NA
2022,OCT,14,16,18,3.46,73.94,26,NA
2022,OCT,14,17,24,3.31,96.54,26,NA
2022,OCT,14,18,33,2.5,74.49,25,NA
2022,OCT,14,19,38,3.1,64.77,22,NA
2022,OCT,14,20,37,3.13,71.41,21,NA
2022,OCT,14,21,46,3.53,64.11,20,NA
2022,OCT,14,22,42,3.04,95.29,18,NA
2022,OCT,14,23,25,4.14,93.4,17,NA
2022,OCT,15,0,17,3.79,99.59,17,NA
2022,OCT,15,1,14,2.93,87.94,15,NA
2022,OCT,15,2,17,2.25,93.09,14,NA
2022,OCT,15,3,18,2.27,133.44,13,NA
2022,OCT,15,4,20,2.23,111.87,12,NA
2022,OCT,15,5,26,2.39,94.76,13,NA
2022,OCT,15,6,29,2.28,133.27,12,NA
2022,OCT,15,7,40,2.7,104.58,12,NA
2022,OCT,15,8,46,3.31,101.15,14,NA
2022,OCT,15,9,54,3.17,81.61,17,NA
2022,OCT,15,10,35,3.96,93.93,20,NA
2022,OCT,15,11,28,3.7,93.89,23,NA
2022,OCT,15,12,21,3.48,102.42,25,NA
2022,OCT,15,13,17,3.37,94.99,27,NA
2022,OCT,15,14,14,3.87,101.54,28,NA
2022,OCT,15,15,22,3.63,114.96,29,NA
2022,OCT,15,16,17,3.27,120.6,29,NA
2022,OCT,15,17,18,3.27,224.06,28,NA
2022,OCT,15,18,15,2.7,153.56,27,NA
2022,OCT,15,19,30,2.93,56.38,24,NA
2022,OCT,15,20,31,3.35,62.85,22,NA
2022,OCT,15,21,33,4.38,52.34,21,NA
2022,OCT,15,22,39,4,91.93,19,NA
2022,OCT,15,23,22,3.6,97.43,18,NA
2022,OCT,16,0,15,4.03,89.69,18,NA
2022,OCT,16,1,12,2.81,84.5,16,NA
2022,OCT,16,2,25,2.26,82.89,15,NA
2022,OCT,16,3,15,2.22,105.46,14,NA
2022,OCT,16,4,18,2.31,119.71,13,NA
2022,OCT,16,5,20,2.46,126.05,12,NA
2022,OCT,16,6,21,2.71,127.87,12,NA
2022,OCT,16,7,28,1.95,95.71,12,NA
2022,OCT,16,8,31,2,80.19,14,NA
2022,OCT,16,9,31,2.2,95.07,18,NA
2022,OCT,16,10,27,1.87,110.74,21,NA
2022,OCT,16,11,22,1.93,141.65,24,NA
2022,OCT,16,12,21,2.24,186.9,26,NA
2022,OCT,16,13,19,1.91,198.04,27,NA
2022,OCT,16,14,22,2.27,200.24,28,NA
2022,OCT,16,15,29,2.22,237.96,29,NA
2022,OCT,16,16,35,2.09,213.94,30,NA
2022,OCT,16,17,38,2.05,239.98,29,NA
2022,OCT,16,18,42,1.96,287.52,27,NA
2022,OCT,16,19,57,1.32,291.85,24,NA
2022,OCT,16,20,68,1.46,300.66,23,NA
2022,OCT,16,21,105,0.96,210.65,21,NA
2022,OCT,16,22,224,1.34,227.53,20,NA
2022,OCT,16,23,135,1.38,151.74,19,NA
2022,OCT,17,0,85,1.43,110.17,17,NA
2022,OCT,17,1,73,1.92,110.33,17,NA
2022,OCT,17,2,56,2.03,134.25,16,NA
2022,OCT,17,3,43,1.33,114.21,16,NA
2022,OCT,17,4,36,1.4,98.07,16,NA
2022,OCT,17,5,32,1.21,119.66,16,NA
2022,OCT,17,6,38,1.06,143.58,15,NA
2022,OCT,17,7,60,1.04,132.36,15,NA
2022,OCT,17,8,74,1.05,105.56,16,NA
2022,OCT,17,9,71,1.33,131.01,18,NA
2022,OCT,17,10,67,1.91,118.87,22,NA
2022,OCT,17,11,50,1.58,190.23,25,NA
2022,OCT,17,12,46,1.67,252.45,26,NA
2022,OCT,17,13,47,1.55,215.33,27,NA
2022,OCT,17,14,37,1.62,141.41,28,NA
2022,OCT,17,15,33,2.2,130,28,NA
2022,OCT,17,16,30,1.95,112.46,27,NA
2022,OCT,17,17,29,1.29,147.97,26,NA
2022,OCT,17,18,45,1.44,224.99,25,NA
2022,OCT,17,19,73,1.99,240.65,23,NA
2022,OCT,17,20,77,3.58,237.82,22,NA
2022,OCT,17,21,44,2.47,230.92,20,NA
2022,OCT,17,22,36,1.68,213.84,20,NA
2022,OCT,17,23,23,1.78,191.29,19,NA
2022,OCT,18,0,24,1.88,122.01,18,NA
2022,OCT,18,1,15,2.16,161.56,17,NA
2022,OCT,18,2,17,1.3,126.28,16,NA
2022,OCT,18,3,13,1.43,95.99,16,NA
2022,OCT,18,4,15,1.04,139.25,16,NA
2022,OCT,18,5,19,0.97,148.21,16,NA
2022,OCT,18,6,24,0.97,160.43,16,NA
2022,OCT,18,7,37,1.17,160.48,16,NA
2022,OCT,18,8,64,0.97,180.19,17,NA
2022,OCT,18,9,53,1.34,121.36,19,NA
2022,OCT,18,10,43,3.21,85.14,21,NA
2022,OCT,18,11,85,4.63,75.5,22,NA
2022,OCT,18,12,151,4.63,83.51,24,NA
2022,OCT,18,13,28,4.67,83.96,25,NA
2022,OCT,18,14,24,4.95,97.46,26,NA
2022,OCT,18,15,30,4.99,90.38,25,NA
2022,OCT,18,16,29,4.75,90.75,26,NA
2022,OCT,18,17,37,4.55,71.02,24,NA
2022,OCT,18,18,34,5.08,47.15,22,NA
2022,OCT,18,19,24,4.14,52.38,21,NA
2022,OCT,18,20,24,4.26,75.68,20,NA
2022,OCT,18,21,21,4.21,78.77,19,NA
2022,OCT,18,22,13,4.39,81.31,18,NA
2022,OCT,18,23,14,3.84,70.09,17,NA
2022,OCT,19,0,10,5.11,92.16,17,NA
2022,OCT,19,1,21,5.34,94.07,16,NA
2022,OCT,19,2,12,4.67,82.12,16,NA
2022,OCT,19,3,NA,4.18,81.22,15,NA
2022,OCT,19,4,NA,4.21,70.77,15,NA
2022,OCT,19,5,9,4.77,68.97,14,NA
2022,OCT,19,6,9,3.78,74.36,14,NA
2022,OCT,19,7,9,3.82,80.65,13,NA
2022,OCT,19,8,20,3.79,85.28,13,NA
2022,OCT,19,9,20,4.88,66.86,15,NA
2022,OCT,19,10,37,6.28,76.75,18,NA
2022,OCT,19,11,73,6.79,79.37,20,NA
2022,OCT,19,12,74,7.16,75.75,21,NA
2022,OCT,19,13,67,7.08,71.63,22,NA
2022,OCT,19,14,68,6.84,78.16,22,NA
2022,OCT,19,15,50,6.68,85.86,22,NA
2022,OCT,19,16,42,6.06,81.92,22,NA
2022,OCT,19,17,45,6.05,81.58,22,NA
2022,OCT,19,18,34,4.88,75.78,21,NA
2022,OCT,19,19,30,4.77,83,18,NA
2022,OCT,19,20,32,4.49,69.86,17,NA
2022,OCT,19,21,24,4.48,65.76,16,NA
2022,OCT,19,22,16,3.57,88.77,15,NA
2022,OCT,19,23,14,3.61,93.03,13,NA
2022,OCT,20,0,7,4.06,90.77,12,NA
2022,OCT,20,1,NA,3.86,83.88,11,NA
2022,OCT,20,2,NA,3.33,80.97,11,NA
2022,OCT,20,3,7,3.23,81.41,10,NA
2022,OCT,20,4,6,3.03,85.2,10,NA
2022,OCT,20,5,8,2.79,84.65,9,NA
2022,OCT,20,6,NA,2.92,89.08,9,NA
2022,OCT,20,7,21,2.81,98.21,9,NA
2022,OCT,20,8,30,3.15,98.26,10,NA
2022,OCT,20,9,29,3.5,99.45,13,NA
2022,OCT,20,10,26,3.15,83.18,17,NA
2022,OCT,20,11,72,2.44,95.14,20,NA
2022,OCT,20,12,125,2.1,195.43,23,NA
2022,OCT,20,13,22,2.94,111.97,24,NA
2022,OCT,20,14,16,3.89,102.45,25,NA
2022,OCT,20,15,NA,3.39,94.4,27,NA
2022,OCT,20,16,NA,2.98,170.17,27,NA
2022,OCT,20,17,NA,2.08,150.32,27,NA
2022,OCT,20,18,24,2.77,150.3,25,NA
2022,OCT,20,19,33,2.12,181.13,22,NA
2022,OCT,20,20,66,1.89,101.23,20,NA
2022,OCT,20,21,46,2.38,92.18,19,NA
2022,OCT,20,22,45,3.1,98.42,17,NA
2022,OCT,20,23,32,3.39,92.66,16,NA
2022,OCT,21,0,29,3.11,80.9,15,NA
2022,OCT,21,1,11,2.93,82.38,14,NA
2022,OCT,21,2,12,3.11,79.75,13,NA
2022,OCT,21,3,13,2.49,102.22,12,NA
2022,OCT,21,4,9,2.7,116.08,11,NA
2022,OCT,21,5,12,2.75,92.92,12,NA
2022,OCT,21,6,16,2.41,84.35,11,NA
2022,OCT,21,7,33,2.75,81.6,10,NA
2022,OCT,21,8,41,2.48,84.07,11,NA
2022,OCT,21,9,35,2.28,114.42,15,NA
2022,OCT,21,10,49,2.71,101.8,18,NA
2022,OCT,21,11,29,3.15,96.16,21,NA
2022,OCT,21,12,33,2.94,105.51,23,NA
2022,OCT,21,13,20,2.4,160.83,25,NA
2022,OCT,21,14,20,2.67,162.42,25,NA
2022,OCT,21,15,21,2.44,183.67,25,NA
2022,OCT,21,16,18,1.86,226.1,26,NA
2022,OCT,21,17,24,1.95,223.73,25,NA
2022,OCT,21,18,26,1.72,156.88,24,NA
2022,OCT,21,19,48,1.05,186.65,22,NA
2022,OCT,21,20,82,1.34,221.69,22,NA
2022,OCT,21,21,73,2.09,187.77,21,NA
2022,OCT,21,22,58,2.2,170.33,20,NA
2022,OCT,21,23,41,1.89,88.11,19,NA
2022,OCT,22,0,28,1.91,118.77,18,NA
2022,OCT,22,1,25,2.54,119.17,16,NA
2022,OCT,22,2,44,2.5,116.01,15,NA
2022,OCT,22,3,45,2.59,94.77,14,NA
2022,OCT,22,4,32,2.32,93.48,14,NA
2022,OCT,22,5,30,2.37,120.88,13,NA
2022,OCT,22,6,45,2.53,116.07,12,NA
2022,OCT,22,7,53,2.32,93.69,12,NA
2022,OCT,22,8,57,2.35,104.24,14,NA
2022,OCT,22,9,45,3.04,102.2,18,NA
2022,OCT,22,10,37,2.61,113.45,21,NA
2022,OCT,22,11,32,2.07,125.41,24,NA
2022,OCT,22,12,17,1.87,223.68,26,NA
2022,OCT,22,13,26,2.15,249.79,28,NA
2022,OCT,22,14,20,2.41,193.71,28,NA
2022,OCT,22,15,21,1.74,186.04,28,NA
2022,OCT,22,16,19,1.71,198.55,28,NA
2022,OCT,22,17,23,1.69,133.27,27,NA
2022,OCT,22,18,41,2.5,182.47,24,NA
2022,OCT,22,19,64,2.6,154.03,22,NA
2022,OCT,22,20,50,2.01,182.37,21,NA
2022,OCT,22,21,47,2.03,221.97,20,NA
2022,OCT,22,22,31,2.69,199.35,19,NA
2022,OCT,22,23,29,2.19,181.66,19,NA
2022,OCT,23,0,22,1.95,250.16,18,NA
2022,OCT,23,1,13,2.08,257.65,17,NA
2022,OCT,23,2,15,1.05,134.44,16,NA
2022,OCT,23,3,21,1.94,216.24,16,NA
2022,OCT,23,4,9,1.98,221.69,15,NA
2022,OCT,23,5,14,1.49,214.15,15,NA
2022,OCT,23,6,14,1.24,133.17,15,NA
2022,OCT,23,7,31,1.27,109.79,14,NA
2022,OCT,23,8,31,1.16,106.8,15,NA
2022,OCT,23,9,NA,NA,NA,NA,NA
2022,OCT,23,10,9,2.08,140.35,22,NA
2022,OCT,23,11,NA,2.49,242.21,23,NA
2022,OCT,23,12,12,2.43,256.96,24,NA
2022,OCT,23,13,11,2.35,249.65,26,NA
2022,OCT,23,14,15,3.17,253.48,27,NA
2022,OCT,23,15,14,4.14,276.82,27,NA
2022,OCT,23,16,14,4.19,282.76,26,NA
2022,OCT,23,17,23,4.52,285.18,25,NA
2022,OCT,23,18,15,4.17,279.87,25,NA
2022,OCT,23,19,21,3.14,285.8,23,NA
2022,OCT,23,20,25,2.66,274.59,21,NA
2022,OCT,23,21,37,2.22,266.95,20,NA
2022,OCT,23,22,37,1.46,260.49,19,NA
2022,OCT,23,23,39,1.16,243.16,18,NA
2022,OCT,24,0,30,1.24,227.99,17,NA
2022,OCT,24,1,25,1.28,277.89,17,NA
2022,OCT,24,2,18,0.98,197.93,16,NA
2022,OCT,24,3,29,1.06,166.42,15,NA
2022,OCT,24,4,25,1.27,286.59,15,NA
2022,OCT,24,5,21,1.56,298.58,15,NA
2022,OCT,24,6,25,1.45,255.11,15,NA
2022,OCT,24,7,40,1.04,233.92,14,NA
2022,OCT,24,8,59,0.99,228.38,15,NA
2022,OCT,24,9,48,1.51,250.4,18,NA
2022,OCT,24,10,22,1.63,236.29,23,NA
2022,OCT,24,11,23,2.03,245.34,25,NA
2022,OCT,24,12,40,2.28,233.9,26,NA
2022,OCT,24,13,15,2.66,234.19,27,NA
2022,OCT,24,14,14,3.04,223.07,28,NA
2022,OCT,24,15,15,2.95,235.96,29,NA
2022,OCT,24,16,13,3.47,251.6,29,NA
2022,OCT,24,17,24,3.73,245.09,29,NA
2022,OCT,24,18,26,3.56,255.89,27,NA
2022,OCT,24,19,32,3.34,264.24,24,NA
2022,OCT,24,20,44,2.49,255.86,22,NA
2022,OCT,24,21,45,2.7,257.78,20,NA
2022,OCT,24,22,38,2.59,272.24,19,NA
2022,OCT,24,23,27,1.79,243.91,18,NA
2022,OCT,25,0,23,2.46,296.01,18,NA
2022,OCT,25,1,17,2.19,262.32,17,NA
2022,OCT,25,2,22,2.09,293.82,17,NA
2022,OCT,25,3,34,1.32,237.32,16,NA
2022,OCT,25,4,34,1.04,269.93,15,NA
2022,OCT,25,5,38,1.04,186.59,15,NA
2022,OCT,25,6,40,1.01,203.72,14,NA
2022,OCT,25,7,46,0.99,205.66,13,NA
2022,OCT,25,8,62,1.42,102.49,16,NA
2022,OCT,25,9,77,1.24,113.21,19,NA
2022,OCT,25,10,53,1.42,229.71,23,NA
2022,OCT,25,11,35,1.76,216.95,25,NA
2022,OCT,25,12,23,2.04,222.86,26,NA
2022,OCT,25,13,14,2.06,233.73,28,NA
2022,OCT,25,14,18,2.14,189.98,29,NA
2022,OCT,25,15,18,2.36,239.76,29,NA
2022,OCT,25,16,21,2.2,188.27,30,NA
2022,OCT,25,17,22,2.05,211.07,29,NA
2022,OCT,25,18,28,1.86,251.96,28,NA
2022,OCT,25,19,35,1.56,265.31,25,NA
2022,OCT,25,20,75,1.27,246.73,23,NA
2022,OCT,25,21,82,1.08,267.53,21,NA
2022,OCT,25,22,119,1.32,224.35,20,NA
2022,OCT,25,23,70,1.36,218,19,NA
2022,OCT,26,0,45,0.97,119.95,17,NA
2022,OCT,26,1,57,1.03,170.53,16,NA
2022,OCT,26,2,60,1.29,135.22,15,NA
2022,OCT,26,3,57,1.19,127.02,15,NA
2022,OCT,26,4,52,1.16,132.28,14,NA
2022,OCT,26,5,68,1.61,118.23,14,NA
2022,OCT,26,6,60,1.54,122.82,13,NA
2022,OCT,26,7,57,1.72,132.89,13,NA
2022,OCT,26,8,59,1.12,109.35,15,NA
2022,OCT,26,9,74,2.17,128.39,19,NA
2022,OCT,26,10,30,1.56,174.98,23,NA
2022,OCT,26,11,23,2.06,265.68,25,NA
2022,OCT,26,12,15,2.27,231.77,26,NA
2022,OCT,26,13,21,2.87,272.46,28,NA
2022,OCT,26,14,23,2.68,235.53,29,NA
2022,OCT,26,15,32,2.62,254.46,30,NA
2022,OCT,26,16,37,3.29,273.93,30,NA
2022,OCT,26,17,26,2.98,270.52,30,NA
2022,OCT,26,18,27,2.44,274.16,28,NA
2022,OCT,26,19,37,1.99,293.14,25,NA
2022,OCT,26,20,48,2.14,275.53,24,NA
2022,OCT,26,21,65,2.31,301.55,22,NA
2022,OCT,26,22,72,1.69,227.47,20,NA
2022,OCT,26,23,65,1.73,245.14,19,NA
2022,OCT,27,0,39,1.08,231.12,19,NA
2022,OCT,27,1,46,1.36,300.85,18,NA
2022,OCT,27,2,27,1.46,235.88,17,NA
2022,OCT,27,3,22,1.01,245.84,16,NA
2022,OCT,27,4,32,1,258.33,16,NA
2022,OCT,27,5,43,1.06,180.91,15,NA
2022,OCT,27,6,38,1.53,242.82,15,NA
2022,OCT,27,7,62,0.99,91.2,14,NA
2022,OCT,27,8,90,1.14,113.34,16,NA
2022,OCT,27,9,99,1.15,168.71,20,NA
2022,OCT,27,10,68,1.93,276.62,23,NA
2022,OCT,27,11,38,2.71,279.71,25,NA
2022,OCT,27,12,28,2.69,271.7,26,NA
2022,OCT,27,13,32,2.54,234.48,26,NA
2022,OCT,27,14,27,2.76,229.34,28,NA
2022,OCT,27,15,22,2.6,254.86,29,NA
2022,OCT,27,16,23,3.15,262.61,29,NA
2022,OCT,27,17,27,2.94,261.01,29,NA
2022,OCT,27,18,31,3.28,244.84,27,NA
2022,OCT,27,19,48,2.47,249.77,24,NA
2022,OCT,27,20,56,1.74,247.56,22,NA
2022,OCT,27,21,63,1.76,243.9,20,NA
2022,OCT,27,22,49,1.81,268.54,19,NA
2022,OCT,27,23,42,1.67,245.3,18,NA
2022,OCT,28,0,53,1.43,239.96,17,NA
2022,OCT,28,1,45,1.04,229.8,17,NA
2022,OCT,28,2,48,1.14,250.34,15,NA
2022,OCT,28,3,51,1,149.53,14,NA
2022,OCT,28,4,50,1.05,172.1,14,NA
2022,OCT,28,5,53,1.09,118.78,13,NA
2022,OCT,28,6,64,1.34,123.23,12,NA
2022,OCT,28,7,80,0.98,106.15,12,NA
2022,OCT,28,8,106,1,129.65,14,NA
2022,OCT,28,9,106,0.96,121.3,19,NA
2022,OCT,28,10,88,1.33,162.71,23,NA
2022,OCT,28,11,54,1.51,197.76,25,NA
2022,OCT,28,12,31,1.8,170.96,27,NA
2022,OCT,28,13,30,2.48,203.28,28,NA
2022,OCT,28,14,17,2.61,245.63,29,NA
2022,OCT,28,15,19,3.23,263.37,30,NA
2022,OCT,28,16,22,2.71,250.56,30,NA
2022,OCT,28,17,20,2.12,251.45,30,NA
2022,OCT,28,18,24,2.33,258.45,28,NA
2022,OCT,28,19,39,2.46,259.72,25,NA
2022,OCT,28,20,55,2.47,258.76,23,NA
2022,OCT,28,21,55,1.77,284.29,21,NA
2022,OCT,28,22,79,1.54,255.33,19,NA
2022,OCT,28,23,97,1.52,227.43,18,NA
2022,OCT,29,0,62,2.3,160.96,18,NA
2022,OCT,29,1,46,2.44,100.91,15,NA
2022,OCT,29,2,42,2.26,94.64,15,NA
2022,OCT,29,3,30,2.19,107.09,15,NA
2022,OCT,29,4,24,3.51,69.84,16,NA
2022,OCT,29,5,27,3.03,85.3,15,NA
2022,OCT,29,6,30,2.06,109.21,14,NA
2022,OCT,29,7,37,1.83,108.16,13,NA
2022,OCT,29,8,53,2.17,113.13,15,NA
2022,OCT,29,9,61,3.79,89.91,18,NA
2022,OCT,29,10,54,4.78,93.35,21,NA
2022,OCT,29,11,38,3.76,105.4,23,NA
2022,OCT,29,12,38,2.71,108.9,25,NA
2022,OCT,29,13,43,2.37,150.72,27,NA
2022,OCT,29,14,33,2.52,194.16,28,NA
2022,OCT,29,15,39,2.22,158.7,29,NA
2022,OCT,29,16,29,2.74,247.02,29,NA
2022,OCT,29,17,35,2.37,258.4,28,NA
2022,OCT,29,18,32,3.39,288.17,27,NA
2022,OCT,29,19,55,2.33,228.39,24,NA
2022,OCT,29,20,75,2.4,157.24,22,NA
2022,OCT,29,21,75,2.16,191.81,21,NA
2022,OCT,29,22,55,2.58,249.93,20,NA
2022,OCT,29,23,40,2.45,252.34,19,NA
2022,OCT,30,0,30,1.61,249.06,18,NA
2022,OCT,30,1,25,1.24,247.36,17,NA
2022,OCT,30,2,34,1.27,265.84,16,NA
2022,OCT,30,3,30,1.77,274.04,16,NA
2022,OCT,30,4,30,1.36,236.87,15,NA
2022,OCT,30,5,38,1.24,221.4,14,NA
2022,OCT,30,6,37,1.2,83.78,13,NA
2022,OCT,30,7,43,1.19,114.81,13,NA
2022,OCT,30,8,54,1.49,122.39,14,NA
2022,OCT,30,9,50,1.38,123.59,18,NA
2022,OCT,30,10,47,1.21,182.47,23,NA
2022,OCT,30,11,44,1.75,174.72,25,NA
2022,OCT,30,12,39,1.96,206.48,26,NA
2022,OCT,30,13,30,2.34,221.19,27,NA
2022,OCT,30,14,56,2.73,247.72,28,NA
2022,OCT,30,15,25,3.18,257.18,28,NA
2022,OCT,30,16,28,3.12,264.94,28,NA
2022,OCT,30,17,23,2.62,274.47,28,NA
2022,OCT,30,18,29,2.55,272.33,26,NA
2022,OCT,30,19,40,1.94,285,24,NA
2022,OCT,30,20,49,1.91,274.84,22,NA
2022,OCT,30,21,59,2.07,278.61,20,NA
2022,OCT,30,22,48,1.66,238.71,19,NA
2022,OCT,30,23,57,1.41,227.7,18,NA
2022,OCT,31,0,48,2.02,287.87,17,NA
2022,OCT,31,1,37,1.16,259.17,16,NA
2022,OCT,31,2,46,1.05,233.76,15,NA
2022,OCT,31,3,39,1.35,275.05,15,NA
2022,OCT,31,4,30,1.16,269.02,15,NA
2022,OCT,31,5,26,1.06,242.35,14,NA
2022,OCT,31,6,39,0.98,188.03,13,NA
2022,OCT,31,7,49,1.17,132.41,12,NA
2022,OCT,31,8,77,1.39,93.02,12,NA
2022,OCT,31,9,82,1.36,141.27,16,NA
2022,OCT,31,10,69,1.37,249.46,22,NA
2022,OCT,31,11,47,2.23,239.39,24,NA
2022,OCT,31,12,29,3.25,271.6,25,NA
2022,OCT,31,13,21,3.06,262.2,26,NA
2022,OCT,31,14,16,2.68,230.57,27,NA
2022,OCT,31,15,25,3.16,264.78,28,NA
2022,OCT,31,16,28,3.54,261.81,28,NA
2022,OCT,31,17,31,3.92,271.44,27,NA
2022,OCT,31,18,34,3.72,265.07,26,NA
2022,OCT,31,19,42,2.73,270.03,23,NA
2022,OCT,31,20,59,2.08,259.5,22,NA
2022,OCT,31,21,72,1.37,230.84,20,NA
2022,OCT,31,22,78,1.68,230.38,19,NA
2022,OCT,31,23,60,1.74,276.52,18,NA
2022,NOV,1,0,61,1.03,265.46,17,52.27
2022,NOV,1,1,54,1.16,189.44,16,55.94
2022,NOV,1,2,62,0.97,219,15,57.71
2022,NOV,1,3,57,1.02,203.23,15,62.66
2022,NOV,1,4,57,1,138.38,14,67.27
2022,NOV,1,5,62,1.07,135.96,13,71.17
2022,NOV,1,6,53,1.01,166.77,12,72.43
2022,NOV,1,7,69,0.99,127.71,11,78.53
2022,NOV,1,8,60,1.28,136.56,13,74.21
2022,NOV,1,9,62,1.39,123.48,18,60.78
2022,NOV,1,10,67,1.36,182.24,22,52.74
2022,NOV,1,11,53,1.84,210.16,24,41.47
2022,NOV,1,12,32,2.51,248.73,25,31.81
2022,NOV,1,13,28,2.32,238.58,27,27.92
2022,NOV,1,14,32,2.66,243.22,28,27.76
2022,NOV,1,15,37,2.74,232.79,28,26.92
2022,NOV,1,16,40,2.5,253.6,28,25.71
2022,NOV,1,17,47,1.62,227.39,28,25.1
2022,NOV,1,18,49,1.53,254.59,26,26.14
